t,p_t_x,p_t_y,h_t,v_t,e_t,|A_t|,|M_t|,o_s_t,Pi,D_t,dt_wait,dt_x,dt_y
2669,-5.00,110.80,5.04,25.25,0.9673,19,0,1.00,None,1,0.00,0.00,0.00
2670,-5.00,110.80,5.04,25.25,0.9673,19,0,1.00,None,1,0.00,0.00,0.00
2671,-4.97,112.37,5.03,33.43,0.9673,19,0,1.00,None,1,0.00,0.00,0.00
2672,-4.95,113.01,5.03,37.74,0.9673,19,0,1.00,None,1,0.00,0.00,0.00
2673,-4.95,113.01,5.03,37.74,0.9673,19,0,1.00,None,1,0.00,0.00,0.00
2674,-4.95,113.01,5.03,37.74,0.9673,19,0,1.00,None,1,0.00,0.00,0.00
2675,-4.95,113.01,5.03,37.74,0.9673,19,0,1.00,None,1,0.00,0.00,0.00
2676,-4.90,115.64,5.03,39.30,0.9672,19,0,1.00,None,1,0.00,0.00,0.00
2677,-4.90,115.64,5.03,39.30,0.9672,19,0,1.00,None,1,0.00,0.00,0.00
2678,-4.86,117.73,5.03,45.42,0.9672,19,0,1.00,None,1,0.00,0.00,0.00
2679,-4.86,117.73,5.03,45.42,0.9672,19,0,1.00,None,1,0.00,0.00,0.00
2680,-4.82,119.70,5.03,49.62,0.9672,19,0,1.00,None,1,0.00,0.00,0.00
2681,-4.82,119.70,5.03,49.62,0.9672,19,0,1.00,None,1,0.00,0.00,0.00
2682,-4.77,122.10,5.03,53.25,0.9671,19,0,1.00,None,1,0.00,0.00,0.00
2683,-4.77,122.10,5.03,53.25,0.9671,19,0,1.00,None,1,0.00,0.00,0.00
2684,-4.72,124.50,5.03,57.38,0.9671,19,0,1.00,None,1,0.00,0.00,0.00
2685,-4.70,125.51,5.03,61.21,0.9671,19,0,1.00,None,1,0.00,0.00,0.00
2686,-4.70,125.51,5.03,61.21,0.9671,19,0,1.00,None,1,0.00,0.00,0.00
2687,-4.65,127.79,5.04,62.71,0.9671,19,0,1.00,None,1,0.00,0.00,0.00
2688,-4.65,127.79,5.04,62.71,0.9671,19,0,1.00,None,1,0.00,0.00,0.00
2689,-4.65,127.79,5.04,62.71,0.9671,19,0,1.00,None,1,0.00,0.00,0.00
2690,-4.65,127.79,5.04,62.71,0.9671,19,0,1.00,None,1,0.00,0.00,0.00
2691,-4.54,133.25,5.04,66.04,0.9670,19,0,1.00,None,1,0.00,0.00,0.00
2692,-4.54,133.25,5.04,66.04,0.9670,19,0,1.00,None,1,0.00,0.00,0.00
2693,-4.54,133.25,5.04,66.04,0.9670,19,0,1.00,None,1,0.00,0.00,0.00
2694,-4.46,137.39,5.04,73.61,0.9670,19,0,1.00,None,1,0.00,0.00,0.00
2695,-4.46,137.39,5.04,73.61,0.9670,19,0,1.00,None,1,0.00,0.00,0.00
2696,-4.40,140.27,5.04,78.75,0.9670,19,0,1.00,None,1,0.00,0.00,0.00
2697,-4.37,141.61,5.04,82.10,0.9670,19,0,1.00,None,1,0.00,0.00,0.00
2698,-4.35,142.60,5.04,0.00,0.9670,19,0,1.00,None,1,0.00,0.00,0.00
2699,-4.35,142.60,5.04,0.00,0.9670,19,0,1.00,None,1,0.00,0.00,0.00
2700,-4.35,142.60,5.04,0.00,0.9670,19,0,1.00,None,1,0.00,0.00,0.00
2701,-4.35,142.60,5.04,0.00,0.9670,19,0,1.00,None,1,0.00,0.00,0.00
2702,-4.35,142.60,5.04,0.00,0.9669,19,0,1.00,None,1,0.00,0.00,0.00
2703,-4.35,142.60,5.04,0.00,0.9669,19,0,1.00,None,1,0.00,0.00,0.00
2704,-4.35,142.60,5.04,0.00,0.9669,19,0,1.00,None,1,0.00,0.00,0.00
2705,-4.35,142.60,5.04,0.00,0.9669,19,0,1.00,None,1,0.00,0.00,0.00
2706,-4.35,142.60,5.04,0.00,0.9669,19,0,1.00,None,1,0.00,0.00,0.00
2707,-4.35,142.60,5.04,0.00,0.9669,19,0,1.00,None,1,0.00,0.00,0.00
2708,-4.35,142.60,5.04,0.00,0.9669,19,0,1.00,None,1,0.00,0.00,0.00
2709,-4.35,142.60,5.04,0.00,0.9668,19,0,1.00,None,1,0.00,0.00,0.00
2710,-4.35,142.60,5.04,0.00,0.9668,19,0,1.00,None,1,0.00,0.00,0.00
2711,-4.35,142.60,5.04,0.00,0.9668,19,0,1.00,None,1,0.00,0.00,0.00
2712,-4.35,142.60,5.04,0.00,0.9668,19,0,1.00,None,1,0.00,0.00,0.00
2713,-4.35,142.60,5.04,0.00,0.9668,19,0,1.00,None,1,0.00,0.00,0.00
2714,-4.35,142.60,5.04,0.00,0.9668,19,0,1.00,None,1,0.00,0.00,0.00
2715,-4.35,142.60,5.04,0.00,0.9668,19,0,1.00,None,1,0.00,0.00,0.00
2716,-4.35,142.60,5.04,0.00,0.9668,19,0,1.00,None,1,0.00,0.00,0.00
2717,-4.35,142.60,5.04,0.00,0.9668,19,0,1.00,None,1,0.00,0.00,0.00
2718,-4.35,142.60,5.04,0.00,0.9668,19,0,1.00,None,1,0.00,0.00,0.00
2719,-4.35,142.60,5.04,0.00,0.9668,19,0,1.00,None,1,0.00,0.00,0.00
2720,-4.35,142.60,5.04,0.00,0.9667,19,0,1.00,None,1,0.00,0.00,0.00
2721,-4.35,142.60,5.04,0.00,0.9667,19,0,1.00,None,1,0.00,0.00,0.00
2722,-4.35,142.60,5.04,0.00,0.9667,19,0,1.00,None,1,0.00,0.00,0.00
2723,-4.35,142.60,5.04,0.00,0.9667,19,0,1.00,None,1,0.00,0.00,0.00
2724,-4.35,142.60,5.04,0.00,0.9667,19,0,1.00,None,1,0.00,0.00,0.00
2725,-4.35,142.60,5.04,0.00,0.9667,19,0,1.00,None,1,0.00,0.00,0.00
2726,-4.35,142.60,5.04,0.00,0.9667,19,0,1.00,None,1,0.00,0.00,0.00
2727,-4.35,142.60,5.04,0.00,0.9667,19,0,1.00,None,1,0.00,0.00,0.00
2728,-4.35,142.60,5.04,0.00,0.9666,19,0,1.00,None,1,0.00,0.00,0.00
2729,-4.35,142.60,5.04,0.00,0.9666,19,0,1.00,None,1,0.00,0.00,0.00
2730,-4.35,142.60,5.04,0.00,0.9666,19,0,1.00,None,1,0.00,0.00,0.00
2731,-4.35,142.60,5.04,0.00,0.9666,19,0,1.00,None,1,0.00,0.00,0.00
2732,-4.35,142.60,5.04,0.00,0.9666,19,0,1.00,None,1,0.00,0.00,0.00
2733,-4.35,142.60,5.04,0.00,0.9666,19,0,1.00,None,1,0.00,0.00,0.00
2734,-4.35,142.60,5.04,0.00,0.9666,19,0,1.00,None,1,0.00,0.00,0.00
2735,-4.35,142.60,5.04,0.00,0.9666,19,0,1.00,None,1,0.00,0.00,0.00
2736,-4.35,142.60,5.04,0.00,0.9666,19,0,1.00,None,1,0.00,0.00,0.00
2737,-4.35,142.60,5.04,0.00,0.9665,19,0,1.00,None,1,0.00,0.00,0.00
2738,-4.35,142.60,5.04,0.00,0.9665,19,0,1.00,None,1,0.00,0.00,0.00
2739,-4.35,142.60,5.04,0.00,0.9665,19,0,1.00,None,1,0.00,0.00,0.00
2740,-4.35,142.60,5.04,0.00,0.9665,19,0,1.00,None,1,0.00,0.00,0.00
2741,-4.35,142.60,5.04,0.00,0.9665,19,0,1.00,None,1,0.00,0.00,0.00
2742,-4.35,142.60,5.04,0.00,0.9665,19,0,1.00,None,1,0.00,0.00,0.00
2743,-4.35,142.60,5.04,0.00,0.9665,19,0,1.00,None,1,0.00,0.00,0.00
2744,-4.35,142.60,5.04,0.00,0.9665,19,0,1.00,None,1,0.00,0.00,0.00
2745,-4.35,142.60,5.04,0.00,0.9665,19,0,1.00,None,1,0.00,0.00,0.00
2746,-4.35,142.60,5.04,0.00,0.9664,19,0,1.00,None,1,0.00,0.00,0.00
2747,-4.35,142.60,5.04,0.00,0.9664,19,0,1.00,None,1,0.00,0.00,0.00
2748,-4.35,142.60,5.04,0.00,0.9664,19,0,1.00,None,1,0.00,0.00,0.00
2749,-4.35,142.60,5.04,0.00,0.9664,19,0,1.00,None,1,0.00,0.00,0.00
2750,-4.35,142.60,5.04,0.00,0.9664,19,0,1.00,None,1,0.00,0.00,0.00
2751,-4.35,142.60,5.04,0.00,0.9664,19,0,1.00,None,1,0.00,0.00,0.00
2752,-4.35,142.60,5.04,0.00,0.9664,19,0,1.00,None,1,0.00,0.00,0.00
2753,-4.35,142.60,5.04,0.00,0.9664,19,0,1.00,None,1,0.00,0.00,0.00
2754,-4.35,142.60,5.04,0.00,0.9663,19,0,1.00,None,1,0.00,0.00,0.00
2755,-4.35,142.60,5.04,0.00,0.9663,19,0,1.00,None,1,0.00,0.00,0.00
2756,-4.35,142.60,5.04,0.00,0.9663,19,0,1.00,None,1,0.00,0.00,0.00
2757,-4.35,142.60,5.04,0.00,0.9663,19,0,1.00,None,1,0.00,0.00,0.00
2758,-4.35,142.60,5.04,0.00,0.9663,19,0,1.00,None,1,0.00,0.00,0.00
2759,-4.35,142.60,5.04,0.00,0.9663,19,0,1.00,None,1,0.00,0.00,0.00
2760,-4.35,142.43,5.04,3.89,0.9663,19,0,1.00,None,1,0.00,0.00,0.00
2761,-4.35,142.43,5.04,3.89,0.9663,19,0,1.00,None,1,0.00,0.00,0.00
2762,-4.35,142.43,5.04,3.89,0.9663,19,0,1.00,None,1,0.00,0.00,0.00
2763,-4.34,142.10,5.04,7.81,0.9663,19,0,1.00,None,1,0.00,0.00,0.00
2764,-4.34,142.10,5.04,7.81,0.9663,19,0,1.00,None,1,0.00,0.00,0.00
2765,-4.34,142.10,5.04,7.81,0.9663,19,0,1.00,None,1,0.00,0.00,0.00
2766,-4.34,142.10,5.04,7.81,0.9663,19,0,1.00,None,1,0.00,0.00,0.00
2767,-4.32,141.14,5.04,11.70,0.9662,19,0,1.00,None,1,0.00,0.00,0.00
2768,-4.32,141.14,5.04,11.70,0.9662,19,0,1.00,None,1,0.00,0.00,0.00
2769,-4.30,140.25,5.04,19.19,0.9662,19,0,1.00,None,1,0.00,0.00,0.00
2770,-4.29,139.89,5.04,23.44,0.9662,19,0,1.00,None,1,0.00,0.00,0.00
2771,-4.28,139.20,5.04,24.87,0.9662,19,0,1.00,None,1,0.00,0.00,0.00
2772,-4.28,139.20,5.04,24.87,0.9662,19,0,1.00,None,1,0.00,0.00,0.00
2773,-4.28,139.20,5.04,24.87,0.9662,19,0,1.00,None,1,0.00,0.00,0.00
2774,-4.28,139.20,5.04,24.87,0.9662,19,0,1.00,None,1,0.00,0.00,0.00
2775,-4.23,136.95,5.04,27.41,0.9661,19,0,1.00,None,1,0.00,0.00,0.00
2776,-4.23,136.95,5.04,27.41,0.9661,19,0,1.00,None,1,0.00,0.00,0.00
2777,-4.23,136.95,5.04,27.41,0.9661,19,0,1.00,None,1,0.00,0.00,0.00
2778,-4.20,135.28,5.04,34.92,0.9661,19,0,1.00,None,1,0.00,0.00,0.00
2779,-4.20,135.28,5.04,34.92,0.9661,19,0,1.00,None,1,0.00,0.00,0.00
2780,-4.17,133.69,5.04,39.30,0.9661,19,0,1.00,None,1,0.00,0.00,0.00
2781,-4.17,133.69,5.04,39.30,0.9661,19,0,1.00,None,1,0.00,0.00,0.00
2782,-4.13,131.62,5.04,42.99,0.9660,19,0,1.00,None,1,0.00,0.00,0.00
2783,-4.13,131.62,5.04,42.99,0.9660,19,0,1.00,None,1,0.00,0.00,0.00
2784,-4.08,129.57,5.04,47.39,0.9660,19,0,1.00,None,1,0.00,0.00,0.00
2785,-4.07,128.80,5.04,51.35,0.9660,19,0,1.00,None,1,0.00,0.00,0.00
2786,-4.07,128.80,5.04,51.35,0.9660,19,0,1.00,None,1,0.00,0.00,0.00
2787,-4.03,126.79,5.04,52.73,0.9660,19,0,1.00,None,1,0.00,0.00,0.00
2788,-4.03,126.79,5.04,52.73,0.9660,19,0,1.00,None,1,0.00,0.00,0.00
2789,-4.03,126.79,5.04,52.73,0.9660,19,0,1.00,None,1,0.00,0.00,0.00
2790,-4.03,126.79,5.04,52.73,0.9660,19,0,1.00,None,1,0.00,0.00,0.00
2791,-3.93,122.08,5.04,56.22,0.9659,19,0,1.00,None,1,0.00,0.00,0.00
2792,-3.93,122.08,5.04,56.22,0.9659,19,0,1.00,None,1,0.00,0.00,0.00
2793,-3.93,122.08,5.04,56.22,0.9659,19,0,1.00,None,1,0.00,0.00,0.00
2794,-3.86,118.41,5.04,63.88,0.9659,19,0,1.00,None,1,0.00,0.00,0.00
2795,-3.86,118.41,5.04,63.88,0.9659,19,0,1.00,None,1,0.00,0.00,0.00
2796,-3.81,115.91,5.04,69.13,0.9659,19,0,1.00,None,1,0.00,0.00,0.00
2797,-3.78,114.78,5.04,72.45,0.9659,19,0,1.00,None,1,0.00,0.00,0.00
2798,-3.73,112.02,5.04,73.87,0.9659,19,0,1.00,None,1,0.00,0.00,0.00
2799,-3.73,112.02,5.04,73.87,0.9659,19,0,1.00,None,1,0.00,0.00,0.00
2800,-3.73,112.02,5.04,73.87,0.9659,19,0,1.00,None,1,0.00,0.00,0.00
2801,-3.73,112.02,5.04,73.87,0.9659,19,0,1.00,None,1,0.00,0.00,0.00
2802,-3.60,105.92,5.04,77.28,0.9658,19,0,1.00,None,1,0.00,0.00,0.00
2803,-3.60,105.92,5.04,77.28,0.9658,19,0,1.00,None,1,0.00,0.00,0.00
2804,-3.60,105.92,5.04,77.28,0.9658,19,0,1.00,None,1,0.00,0.00,0.00
2805,-3.60,105.75,5.04,0.00,0.9658,19,0,1.00,None,1,0.00,0.00,0.00
2806,-3.60,105.75,5.04,0.00,0.9658,19,0,1.00,None,1,0.00,0.00,0.00
2807,-3.60,105.75,5.04,0.00,0.9658,19,0,1.00,None,1,0.00,0.00,0.00
2808,-3.60,105.75,5.04,0.00,0.9658,19,0,1.00,None,1,0.00,0.00,0.00
2809,-3.60,105.75,5.04,0.00,0.9658,19,0,1.00,None,1,0.00,0.00,0.00
2810,-3.60,105.75,5.04,0.00,0.9657,19,0,1.00,None,1,0.00,0.00,0.00
2811,-3.60,105.75,5.04,0.00,0.9657,19,0,1.00,None,1,0.00,0.00,0.00
2812,-3.60,105.75,5.04,0.00,0.9657,19,0,1.00,None,1,0.00,0.00,0.00
2813,-3.60,105.75,5.04,0.00,0.9657,19,0,1.00,None,1,0.00,0.00,0.00
2814,-3.60,105.75,5.04,0.00,0.9657,19,0,1.00,None,1,0.00,0.00,0.00
2815,-3.60,105.75,5.04,0.00,0.9657,19,0,1.00,None,1,0.00,0.00,0.00
2816,-3.60,105.75,5.04,0.00,0.9657,19,0,1.00,None,1,0.00,0.00,0.00
2817,-3.60,105.75,5.04,0.00,0.9657,19,0,1.00,None,1,0.00,0.00,0.00
2818,-3.60,105.75,5.04,0.00,0.9657,19,0,1.00,None,1,0.00,0.00,0.00
2819,-3.60,105.75,5.04,0.00,0.9656,19,0,1.00,None,1,0.00,0.00,0.00
2820,-3.60,105.75,5.04,0.00,0.9656,19,0,1.00,None,1,0.00,0.00,0.00
2821,-3.60,105.75,5.04,0.00,0.9656,19,0,1.00,None,1,0.00,0.00,0.00
2822,-3.60,105.75,5.04,0.00,0.9656,19,0,1.00,None,1,0.00,0.00,0.00
2823,-3.60,105.75,5.04,0.00,0.9656,19,0,1.00,None,1,0.00,0.00,0.00
2824,-3.60,105.75,5.04,0.00,0.9656,19,0,1.00,None,1,0.00,0.00,0.00
2825,-3.60,105.75,5.04,0.00,0.9656,19,0,1.00,None,1,0.00,0.00,0.00
2826,-3.60,105.75,5.04,0.00,0.9655,19,0,1.00,None,1,0.00,0.00,0.00
2827,-3.60,105.75,5.04,0.00,0.9655,19,0,1.00,None,1,0.00,0.00,0.00
2828,-3.60,105.75,5.04,0.00,0.9655,19,0,1.00,None,1,0.00,0.00,0.00
2829,-3.60,105.75,5.04,0.00,0.9655,19,0,1.00,None,1,0.00,0.00,0.00
2830,-3.60,105.75,5.04,0.00,0.9655,19,0,1.00,None,1,0.00,0.00,0.00
2831,-3.60,105.75,5.04,0.00,0.9655,19,0,1.00,None,1,0.00,0.00,0.00
2832,-3.60,105.75,5.04,0.00,0.9655,19,0,1.00,None,1,0.00,0.00,0.00
2833,-3.60,105.75,5.04,0.00,0.9655,19,0,1.00,None,1,0.00,0.00,0.00
2834,-3.60,105.75,5.04,0.00,0.9655,19,0,1.00,None,1,0.00,0.00,0.00
2835,-3.60,105.75,5.04,0.00,0.9655,19,0,1.00,None,1,0.00,0.00,0.00
2836,-3.60,105.75,5.04,0.00,0.9654,19,0,1.00,None,1,0.00,0.00,0.00
2837,-3.60,105.75,5.04,0.00,0.9654,19,0,1.00,None,1,0.00,0.00,0.00
2838,-3.60,105.75,5.04,0.00,0.9654,19,0,1.00,None,1,0.00,0.00,0.00
2839,-3.60,105.75,5.04,0.00,0.9654,19,0,1.00,None,1,0.00,0.00,0.00
2840,-3.60,105.75,5.04,0.00,0.9654,19,0,1.00,None,1,0.00,0.00,0.00
2841,-3.60,105.75,5.04,0.00,0.9654,19,0,1.00,None,1,0.00,0.00,0.00
2842,-3.60,105.75,5.04,0.00,0.9654,19,0,1.00,None,1,0.00,0.00,0.00
2843,-3.60,105.75,5.04,0.00,0.9654,19,0,1.00,None,1,0.00,0.00,0.00
2844,-3.60,105.75,5.04,0.00,0.9654,19,0,1.00,None,1,0.00,0.00,0.00
2845,-3.60,105.75,5.04,0.00,0.9653,19,0,1.00,None,1,0.00,0.00,0.00
2846,-3.60,105.75,5.04,0.00,0.9653,19,0,1.00,None,1,0.00,0.00,0.00
2847,-3.60,105.75,5.04,0.00,0.9653,19,0,1.00,None,1,0.00,0.00,0.00
2848,-3.60,105.75,5.04,0.00,0.9653,19,0,1.00,None,1,0.00,0.00,0.00
2849,-3.60,105.75,5.04,0.00,0.9653,19,0,1.00,None,1,0.00,0.00,0.00
2850,-3.60,105.75,5.04,0.00,0.9653,19,0,1.00,None,1,0.00,0.00,0.00
2851,-3.60,105.75,5.04,0.00,0.9653,19,0,1.00,None,1,0.00,0.00,0.00
2852,-3.60,105.75,5.04,0.00,0.9653,19,0,1.00,None,1,0.00,0.00,0.00
2853,-3.60,105.75,5.04,0.00,0.9653,19,0,1.00,None,1,0.00,0.00,0.00
2854,-3.60,105.75,5.04,0.00,0.9653,19,0,1.00,None,1,0.00,0.00,0.00
2855,-3.60,105.75,5.04,0.00,0.9653,19,0,1.00,None,1,0.00,0.00,0.00
2856,-3.60,105.75,5.04,0.00,0.9652,19,0,1.00,None,1,0.00,0.00,0.00
2857,-3.60,105.75,5.04,0.00,0.9652,19,0,1.00,None,1,0.00,0.00,0.00
2858,-3.60,105.75,5.04,0.00,0.9652,19,0,1.00,None,1,0.00,0.00,0.00
2859,-3.60,105.75,5.04,0.00,0.9652,19,0,1.00,None,1,0.00,0.00,0.00
2860,-3.60,105.75,5.04,0.00,0.9652,19,0,1.00,None,1,0.00,0.00,0.00
2861,-3.60,105.75,5.04,0.00,0.9652,19,0,1.00,None,1,0.00,0.00,0.00
2862,-3.60,105.75,5.04,0.00,0.9652,19,0,1.00,None,1,0.00,0.00,0.00
2863,-3.60,105.95,5.04,4.21,0.9651,19,0,1.00,None,1,0.00,0.00,0.00
2864,-3.60,105.95,5.04,4.21,0.9651,19,0,1.00,None,1,0.00,0.00,0.00
2865,-3.60,105.95,5.04,4.21,0.9651,19,0,1.00,None,1,0.00,0.00,0.00
2866,-3.59,106.34,5.04,8.50,0.9651,19,0,1.00,None,1,0.00,0.00,0.00
2867,-3.59,106.34,5.04,8.50,0.9651,19,0,1.00,None,1,0.00,0.00,0.00
2868,-3.59,106.34,5.04,8.50,0.9651,19,0,1.00,None,1,0.00,0.00,0.00
2869,-3.59,106.34,5.04,8.50,0.9651,19,0,1.00,None,1,0.00,0.00,0.00
2870,-3.57,107.45,5.04,12.74,0.9651,19,0,1.00,None,1,0.00,0.00,0.00
2871,-3.57,107.45,5.04,12.74,0.9651,19,0,1.00,None,1,0.00,0.00,0.00
2872,-3.57,107.45,5.04,12.74,0.9651,19,0,1.00,None,1,0.00,0.00,0.00
2873,-3.54,108.52,5.04,20.72,0.9650,19,0,1.00,None,1,0.00,0.00,0.00
2874,-3.54,108.52,5.04,20.72,0.9650,19,0,1.00,None,1,0.00,0.00,0.00
2875,-3.52,109.56,5.04,25.42,0.9650,19,0,1.00,None,1,0.00,0.00,0.00
2876,-3.52,109.56,5.04,25.42,0.9650,19,0,1.00,None,1,0.00,0.00,0.00
2877,-3.49,110.96,5.04,29.17,0.9650,19,0,1.00,None,1,0.00,0.00,0.00
2878,-3.49,110.96,5.04,29.17,0.9650,19,0,1.00,None,1,0.00,0.00,0.00
2879,-3.46,112.43,5.04,33.55,0.9650,19,0,1.00,None,1,0.00,0.00,0.00
2880,-3.45,113.01,5.04,37.57,0.9649,19,0,1.00,None,1,0.00,0.00,0.00
2881,-3.45,113.01,5.04,37.57,0.9649,19,0,1.00,None,1,0.00,0.00,0.00
2882,-3.42,114.46,5.04,38.99,0.9649,19,0,1.00,None,1,0.00,0.00,0.00
2883,-3.42,114.46,5.04,38.99,0.9649,19,0,1.00,None,1,0.00,0.00,0.00
2884,-3.42,114.46,5.04,38.99,0.9649,19,0,1.00,None,1,0.00,0.00,0.00
2885,-3.42,114.46,5.04,38.99,0.9649,19,0,1.00,None,1,0.00,0.00,0.00
2886,-3.35,117.83,5.04,42.39,0.9649,19,0,1.00,None,1,0.00,0.00,0.00
2887,-3.35,117.83,5.04,42.39,0.9649,19,0,1.00,None,1,0.00,0.00,0.00
2888,-3.35,117.83,5.04,42.39,0.9649,19,0,1.00,None,1,0.00,0.00,0.00
2889,-3.30,120.48,5.04,49.66,0.9649,19,0,1.00,None,1,0.00,0.00,0.00
2890,-3.26,122.46,5.04,54.55,0.9648,19,0,1.00,None,1,0.00,0.00,0.00
2891,-3.24,123.31,5.04,57.87,0.9648,19,0,1.00,None,1,0.00,0.00,0.00
2892,-3.24,123.31,5.04,57.87,0.9648,19,0,1.00,None,1,0.00,0.00,0.00
2893,-3.20,125.54,5.04,59.21,0.9648,19,0,1.00,None,1,0.00,0.00,0.00
2894,-3.20,125.54,5.04,59.21,0.9648,19,0,1.00,None,1,0.00,0.00,0.00
2895,-3.20,125.54,5.04,59.21,0.9648,19,0,1.00,None,1,0.00,0.00,0.00
2896,-3.20,125.54,5.04,59.21,0.9648,19,0,1.00,None,1,0.00,0.00,0.00
2897,-3.09,130.72,5.05,62.65,0.9648,19,0,1.00,None,1,0.00,0.00,0.00
2898,-3.09,130.72,5.05,62.65,0.9648,19,0,1.00,None,1,0.00,0.00,0.00
2899,-3.09,130.72,5.05,62.65,0.9648,19,0,1.00,None,1,0.00,0.00,0.00
2900,-3.01,134.77,5.10,70.22,0.9647,19,0,1.00,None,1,0.00,0.00,0.00
2901,-3.01,134.77,5.10,70.22,0.9647,19,0,1.00,None,1,0.00,0.00,0.00
2902,-2.95,137.55,5.13,75.50,0.9647,19,0,1.00,None,1,0.00,0.00,0.00
2903,-2.93,138.78,5.04,79.06,0.9647,19,0,1.00,None,1,0.00,0.00,0.00
2904,-2.93,138.78,5.04,79.06,0.9647,19,0,1.00,None,1,0.00,0.00,0.00
2905,-2.86,141.90,5.18,80.36,0.9647,19,0,1.00,None,1,0.00,0.00,0.00
2906,-2.86,141.90,5.18,80.36,0.9647,19,0,1.00,None,1,0.00,0.00,0.00
2907,-2.86,141.90,5.18,80.36,0.9647,19,0,1.00,None,1,0.00,0.00,0.00
2908,-2.86,141.90,5.18,80.36,0.9647,19,0,1.00,None,1,0.00,0.00,0.00
2909,-2.85,142.60,5.19,0.00,0.9646,19,0,1.00,None,1,0.00,0.00,0.00
2910,-2.85,142.60,5.19,0.00,0.9646,19,0,1.00,None,1,0.00,0.00,0.00
2911,-2.85,142.60,5.19,0.00,0.9646,19,0,1.00,None,1,0.00,0.00,0.00
2912,-2.85,142.60,5.19,0.00,0.9646,19,0,1.00,None,1,0.00,0.00,0.00
2913,-2.85,142.60,5.19,0.00,0.9646,19,0,1.00,None,1,0.00,0.00,0.00
2914,-2.85,142.60,5.19,0.00,0.9646,19,0,1.00,None,1,0.00,0.00,0.00
2915,-2.85,142.60,5.19,0.00,0.9646,19,0,1.00,None,1,0.00,0.00,0.00
2916,-2.85,142.55,5.19,1.32,0.9646,19,0,1.00,None,1,0.00,0.00,0.00
2917,-2.85,142.55,5.19,1.32,0.9646,19,0,1.00,None,1,0.00,0.00,0.00
2918,-2.85,142.55,5.19,1.32,0.9646,19,0,1.00,None,1,0.00,0.00,0.00
2919,-2.85,142.55,5.19,1.32,0.9646,19,0,1.00,None,1,0.00,0.00,0.00
2920,-2.83,142.19,5.20,4.67,0.9645,19,0,1.00,None,1,0.00,0.00,0.00
2921,-2.83,142.19,5.20,4.67,0.9645,19,0,1.00,None,1,0.00,0.00,0.00
2922,-2.80,141.57,5.22,11.79,0.9645,19,0,1.00,None,1,0.00,0.00,0.00
2923,-2.80,141.57,5.22,11.79,0.9645,19,0,1.00,None,1,0.00,0.00,0.00
2924,-2.77,140.99,5.24,16.58,0.9645,19,0,1.00,None,1,0.00,0.00,0.00
2925,-2.75,140.70,5.25,19.80,0.9645,19,0,1.00,None,1,0.00,0.00,0.00
2926,-2.75,140.70,5.25,19.80,0.9645,19,0,1.00,None,1,0.00,0.00,0.00
2927,-2.71,139.92,5.27,21.15,0.9644,19,0,1.00,None,1,0.00,0.00,0.00
2928,-2.71,139.92,5.27,21.15,0.9644,19,0,1.00,None,1,0.00,0.00,0.00
2929,-2.71,139.92,5.27,21.15,0.9644,19,0,1.00,None,1,0.00,0.00,0.00
2930,-2.71,139.92,5.27,21.15,0.9644,19,0,1.00,None,1,0.00,0.00,0.00
2931,-2.62,137.98,5.27,24.50,0.9644,19,0,1.00,None,1,0.00,0.00,0.00
2932,-2.62,137.98,5.27,24.50,0.9644,19,0,1.00,None,1,0.00,0.00,0.00
2933,-2.53,136.23,5.27,31.76,0.9644,19,0,1.00,None,1,0.00,0.00,0.00
2934,-2.53,136.23,5.27,31.76,0.9644,19,0,1.00,None,1,0.00,0.00,0.00
2935,-2.46,134.90,5.27,36.80,0.9643,19,0,1.00,None,1,0.00,0.00,0.00
2936,-2.43,134.30,5.27,40.13,0.9643,19,0,1.00,None,1,0.00,0.00,0.00
2937,-2.43,134.30,5.27,40.13,0.9643,19,0,1.00,None,1,0.00,0.00,0.00
2938,-2.35,132.62,5.27,41.50,0.9643,19,0,1.00,None,1,0.00,0.00,0.00
2939,-2.35,132.62,5.27,41.50,0.9643,19,0,1.00,None,1,0.00,0.00,0.00
2940,-2.35,132.62,5.27,41.50,0.9643,19,0,1.00,None,1,0.00,0.00,0.00
2941,-2.35,132.62,5.27,41.50,0.9643,19,0,1.00,None,1,0.00,0.00,0.00
2942,-2.16,128.86,5.27,45.21,0.9643,19,0,1.00,None,1,0.00,0.00,0.00
2943,-2.16,128.86,5.27,45.21,0.9643,19,0,1.00,None,1,0.00,0.00,0.00
2944,-2.16,128.86,5.27,45.21,0.9643,19,0,1.00,None,1,0.00,0.00,0.00
2945,-2.00,125.85,5.26,52.81,0.9642,19,0,1.00,None,1,0.00,0.00,0.00
2946,-2.00,125.85,5.26,52.81,0.9642,19,0,1.00,None,1,0.00,0.00,0.00
2947,-1.90,123.73,5.26,58.04,0.9642,19,0,1.00,None,1,0.00,0.00,0.00
2948,-1.85,122.81,5.26,61.39,0.9642,19,0,1.00,None,1,0.00,0.00,0.00
2949,-1.73,120.45,5.26,62.76,0.9642,19,0,1.00,None,1,0.00,0.00,0.00
2950,-1.73,120.45,5.26,62.76,0.9642,19,0,1.00,None,1,0.00,0.00,0.00
2951,-1.73,120.45,5.26,62.76,0.9642,19,0,1.00,None,1,0.00,0.00,0.00
2952,-1.73,120.45,5.26,62.76,0.9642,19,0,1.00,None,1,0.00,0.00,0.00
