t,agent_id,y_t_x,y_t_y,nu_t,kappa_i
2133,3,46.96,-99.03,0.00,Vehicle
2133,4,-5.33,98.73,0.00,Vehicle
2133,5,55.36,-70.69,0.00,Vehicle
2133,6,-10.80,-140.52,1.54,Vehicle
2133,7,-146.89,19.30,0.68,Vehicle
2133,8,-62.72,-138.97,0.00,Pedestrian
2133,9,-102.22,-60.52,0.00,Pedestrian
2133,10,60.52,-99.99,0.00,Pedestrian
2133,11,94.95,144.07,0.00,Pedestrian
2133,12,15.64,133.43,0.00,Pedestrian
2133,13,15.64,138.52,0.00,Pedestrian
2133,14,-92.36,-60.53,0.00,Pedestrian
2133,15,-142.88,18.77,0.00,Pedestrian
2133,16,142.98,118.64,0.01,Pedestrian
2133,17,105.68,74.45,0.00,Pedestrian
2133,18,-99.24,-141.75,0.00,Pedestrian
2134,0,-12.54,7.71,0.03,Vehicle
2134,1,146.51,-138.64,0.01,Vehicle
2134,2,-7.98,-117.08,0.02,Vehicle
2134,3,46.96,-99.03,0.00,Vehicle
2134,4,-5.33,98.73,0.00,Vehicle
2134,5,55.36,-70.69,0.01,Vehicle
2134,6,-10.73,-140.52,1.65,Vehicle
2134,7,-146.80,19.28,0.76,Vehicle
2134,8,-62.61,-138.97,0.00,Pedestrian
2134,9,-102.22,-60.52,0.00,Pedestrian
2134,10,60.52,-99.99,0.00,Pedestrian
2134,11,94.95,144.07,0.00,Pedestrian
2134,12,15.53,133.43,0.00,Pedestrian
2134,13,15.53,138.52,0.00,Pedestrian
2134,14,-92.36,-60.53,0.00,Pedestrian
2134,15,-142.88,18.77,0.00,Pedestrian
2134,16,142.98,118.64,0.05,Pedestrian
2134,17,105.68,74.45,0.00,Pedestrian
2134,18,-99.24,-141.75,0.00,Pedestrian
2135,0,-12.55,7.70,0.01,Vehicle
2135,1,146.51,-138.64,0.01,Vehicle
2135,2,-7.98,-117.51,0.01,Vehicle
2135,3,47.39,-99.02,0.00,Vehicle
2135,4,-5.32,99.07,0.00,Vehicle
2135,5,55.38,-70.26,0.02,Vehicle
2135,6,-10.70,-140.51,1.55,Vehicle
2135,7,-146.89,19.41,0.72,Vehicle
2135,8,-62.72,-138.97,0.00,Pedestrian
2135,9,-102.09,-60.52,0.00,Pedestrian
2135,10,60.52,-100.12,0.00,Pedestrian
2135,11,94.82,144.07,0.00,Pedestrian
2135,12,15.64,133.44,0.00,Pedestrian
2135,13,15.64,138.52,0.00,Pedestrian
2135,14,-92.49,-60.53,0.00,Pedestrian
2135,15,-142.88,18.64,0.00,Pedestrian
2135,16,142.98,118.77,0.01,Pedestrian
2135,17,105.74,74.57,0.00,Pedestrian
2135,18,-99.37,-141.76,0.00,Pedestrian
2136,0,-12.55,7.70,0.03,Vehicle
2136,1,146.51,-138.64,0.03,Vehicle
2136,2,-7.98,-117.51,0.02,Vehicle
2136,3,47.39,-99.02,0.00,Vehicle
2136,4,-5.32,99.07,0.00,Vehicle
2136,5,55.38,-70.26,0.02,Vehicle
2136,6,-10.63,-140.51,1.56,Vehicle
2136,7,-146.81,19.39,0.73,Vehicle
2136,8,-62.61,-138.97,0.00,Pedestrian
2136,9,-102.09,-60.52,0.00,Pedestrian
2136,10,60.52,-100.12,0.00,Pedestrian
2136,11,94.82,144.07,0.00,Pedestrian
2136,12,15.53,133.44,0.00,Pedestrian
2136,13,15.53,138.52,0.00,Pedestrian
2136,14,-92.49,-60.53,0.00,Pedestrian
2136,15,-142.88,18.64,0.00,Pedestrian
2136,16,142.98,118.77,0.05,Pedestrian
2136,17,105.69,74.57,0.00,Pedestrian
2136,18,-99.37,-141.76,0.00,Pedestrian
2137,0,-12.55,7.70,0.01,Vehicle
2137,1,146.51,-138.64,0.02,Vehicle
2137,2,-7.98,-117.51,0.01,Vehicle
2137,3,47.39,-99.02,0.00,Vehicle
2137,4,-5.32,99.07,0.00,Vehicle
2137,5,55.38,-70.26,0.01,Vehicle
2137,6,-10.60,-140.51,1.54,Vehicle
2137,7,-146.79,19.39,0.69,Vehicle
2137,8,-62.59,-138.97,0.00,Pedestrian
2137,9,-102.09,-60.52,0.00,Pedestrian
2137,10,60.52,-100.12,0.00,Pedestrian
2137,11,94.82,144.07,0.00,Pedestrian
2137,12,15.51,133.44,0.00,Pedestrian
2137,13,15.51,138.52,0.00,Pedestrian
2137,14,-92.49,-60.53,0.00,Pedestrian
2137,15,-142.88,18.64,0.00,Pedestrian
2137,16,142.98,118.77,0.01,Pedestrian
2137,17,105.68,74.57,0.00,Pedestrian
2137,18,-99.37,-141.76,0.00,Pedestrian
2138,0,-12.56,7.69,0.00,Vehicle
2138,1,146.51,-138.64,0.02,Vehicle
2138,2,-7.98,-117.96,0.00,Vehicle
2138,3,47.83,-99.01,0.00,Vehicle
2138,4,-5.31,99.41,0.00,Vehicle
2138,5,55.40,-69.82,0.00,Vehicle
2138,6,-10.58,-140.52,0.76,Vehicle
2138,7,-146.90,19.53,0.38,Vehicle
2138,8,-62.72,-138.98,0.00,Pedestrian
2138,9,-101.95,-60.52,0.00,Pedestrian
2138,10,60.52,-100.25,0.00,Pedestrian
2138,11,94.68,144.07,0.00,Pedestrian
2138,12,15.63,133.45,0.00,Pedestrian
2138,13,15.63,138.53,0.00,Pedestrian
2138,14,-92.63,-60.53,0.00,Pedestrian
2138,15,-142.88,18.51,0.00,Pedestrian
2138,16,142.98,118.90,0.00,Pedestrian
2138,17,105.68,74.43,0.00,Pedestrian
2138,18,-99.50,-141.76,0.00,Pedestrian
2139,0,-12.56,7.69,0.03,Vehicle
2139,1,146.51,-138.64,0.01,Vehicle
2139,2,-7.98,-117.96,0.02,Vehicle
2139,3,47.83,-99.01,0.00,Vehicle
2139,4,-5.31,99.41,0.09,Vehicle
2139,5,55.40,-69.82,0.01,Vehicle
2139,6,-10.52,-140.51,1.55,Vehicle
2139,7,-146.82,19.51,0.66,Vehicle
2139,8,-62.61,-138.98,0.00,Pedestrian
2139,9,-101.95,-60.52,0.00,Pedestrian
2139,10,60.52,-100.25,0.00,Pedestrian
2139,11,94.68,144.07,0.00,Pedestrian
2139,12,15.53,133.45,0.00,Pedestrian
2139,13,15.53,138.53,0.00,Pedestrian
2139,14,-92.63,-60.53,0.00,Pedestrian
2139,15,-142.88,18.51,0.00,Pedestrian
2139,16,142.98,118.90,0.20,Pedestrian
2139,17,105.68,74.43,0.00,Pedestrian
2139,18,-99.50,-141.76,0.00,Pedestrian
2140,0,-12.57,7.69,0.01,Vehicle
2140,1,146.51,-138.64,0.01,Vehicle
2140,2,-7.98,-118.40,0.01,Vehicle
2140,3,48.27,-99.00,0.00,Vehicle
2140,4,-5.30,99.76,0.08,Vehicle
2140,5,55.43,-69.38,0.00,Vehicle
2140,6,-10.49,-140.51,1.51,Vehicle
2140,7,-146.91,19.64,0.57,Vehicle
2140,8,-62.72,-138.98,0.00,Pedestrian
2140,9,-101.82,-60.52,0.00,Pedestrian
2140,10,60.52,-100.39,0.00,Pedestrian
2140,11,94.55,144.07,0.00,Pedestrian
2140,12,15.64,133.46,0.00,Pedestrian
2140,13,15.64,138.53,0.00,Pedestrian
2140,14,-92.76,-60.53,0.00,Pedestrian
2140,15,-142.88,18.37,0.00,Pedestrian
2140,16,142.99,119.03,0.39,Pedestrian
2140,17,105.74,74.55,0.00,Pedestrian
2140,18,-99.63,-141.77,0.00,Pedestrian
2141,0,-12.56,7.69,0.03,Vehicle
2141,1,146.51,-138.64,0.03,Vehicle
2141,2,-7.98,-118.40,0.02,Vehicle
2141,3,48.27,-99.00,0.00,Vehicle
2141,4,-5.30,99.76,0.04,Vehicle
2141,5,55.43,-69.38,0.01,Vehicle
2141,6,-10.43,-140.50,1.41,Vehicle
2141,7,-146.83,19.62,0.79,Vehicle
2141,8,-62.61,-138.98,0.00,Pedestrian
2141,9,-101.82,-60.52,0.00,Pedestrian
2141,10,60.52,-100.39,0.00,Pedestrian
2141,11,94.55,144.07,0.00,Pedestrian
2141,12,15.53,133.46,0.00,Pedestrian
2141,13,15.53,138.53,0.00,Pedestrian
2141,14,-92.76,-60.53,0.00,Pedestrian
2141,15,-142.88,18.37,0.00,Pedestrian
2141,16,142.99,119.03,0.00,Pedestrian
2141,17,105.69,74.55,0.00,Pedestrian
2141,18,-99.63,-141.77,0.00,Pedestrian
2142,0,-12.57,7.68,0.01,Vehicle
2142,1,146.51,-138.64,0.03,Vehicle
2142,2,-7.98,-118.84,0.01,Vehicle
2142,3,48.71,-98.99,0.00,Vehicle
2142,4,-5.29,100.12,0.01,Vehicle
2142,5,55.45,-68.94,0.00,Vehicle
2142,6,-10.37,-140.50,1.73,Vehicle
2142,7,-146.92,19.76,0.68,Vehicle
2142,8,-62.72,-138.99,0.00,Pedestrian
2142,9,-101.69,-60.52,0.00,Pedestrian
2142,10,60.52,-100.52,0.00,Pedestrian
2142,11,94.42,144.07,0.00,Pedestrian
2142,12,15.64,133.47,0.00,Pedestrian
2142,13,15.64,138.54,0.00,Pedestrian
2142,14,-92.89,-60.53,0.00,Pedestrian
2142,15,-142.88,18.24,0.00,Pedestrian
2142,16,142.99,119.17,0.00,Pedestrian
2142,17,105.68,74.42,0.00,Pedestrian
2142,18,-99.76,-141.77,0.00,Pedestrian
2143,0,-12.57,7.68,0.03,Vehicle
2143,1,146.51,-138.64,0.02,Vehicle
2143,2,-7.98,-118.84,0.02,Vehicle
2143,3,48.71,-98.99,0.00,Vehicle
2143,4,-5.29,100.12,0.02,Vehicle
2143,5,55.45,-68.94,0.01,Vehicle
2143,6,-10.33,-140.51,1.72,Vehicle
2143,7,-146.85,19.72,0.93,Vehicle
2143,8,-62.61,-138.99,0.00,Pedestrian
2143,9,-101.69,-60.52,0.00,Pedestrian
2143,10,60.52,-100.52,0.00,Pedestrian
2143,11,94.42,144.07,0.00,Pedestrian
2143,12,15.53,133.47,0.00,Pedestrian
2143,13,15.53,138.54,0.00,Pedestrian
2143,14,-92.89,-60.53,0.00,Pedestrian
2143,15,-142.85,18.24,0.98,Pedestrian
2143,16,142.99,119.17,0.04,Pedestrian
2143,17,105.68,74.42,0.00,Pedestrian
2143,18,-99.76,-141.77,0.00,Pedestrian
2144,0,-12.57,7.68,0.01,Vehicle
2144,1,146.51,-138.64,0.01,Vehicle
2144,2,-7.98,-119.28,0.01,Vehicle
2144,3,49.15,-98.98,0.00,Vehicle
2144,4,-5.27,100.48,0.01,Vehicle
2144,5,55.47,-68.50,0.00,Vehicle
2144,6,-10.22,-140.35,1.74,Vehicle
2144,7,-146.94,19.85,0.90,Vehicle
2144,8,-62.72,-139.00,0.00,Pedestrian
2144,9,-101.56,-60.52,0.00,Pedestrian
2144,10,60.52,-100.65,0.00,Pedestrian
2144,11,94.29,144.07,0.00,Pedestrian
2144,12,15.64,133.48,0.00,Pedestrian
2144,13,15.64,138.54,0.00,Pedestrian
2144,14,-93.02,-60.53,0.00,Pedestrian
2144,15,-142.83,18.11,0.86,Pedestrian
2144,16,143.00,119.30,0.01,Pedestrian
2144,17,105.74,74.53,0.00,Pedestrian
2144,18,-99.90,-141.78,0.00,Pedestrian
2145,0,-12.57,7.68,0.03,Vehicle
2145,1,146.51,-138.64,0.03,Vehicle
2145,2,-7.98,-119.28,0.02,Vehicle
2145,3,49.15,-98.98,0.00,Vehicle
2145,4,-5.27,100.48,0.02,Vehicle
2145,5,55.47,-68.50,0.01,Vehicle
2145,6,-10.19,-140.36,1.69,Vehicle
2145,7,-146.87,19.81,1.00,Vehicle
2145,8,-62.61,-139.00,0.00,Pedestrian
2145,9,-101.56,-60.52,0.00,Pedestrian
2145,10,60.52,-100.65,0.00,Pedestrian
2145,11,94.29,144.07,0.00,Pedestrian
2145,12,15.53,133.48,0.00,Pedestrian
2145,13,15.53,138.54,0.00,Pedestrian
2145,14,-93.02,-60.53,0.00,Pedestrian
2145,15,-142.78,18.11,2.11,Pedestrian
2145,16,143.00,119.30,0.06,Pedestrian
2145,17,105.69,74.53,0.00,Pedestrian
2145,18,-99.90,-141.78,0.00,Pedestrian
2146,0,-12.57,7.68,0.01,Vehicle
2146,1,146.51,-138.64,0.03,Vehicle
2146,2,-7.98,-119.73,0.01,Vehicle
2146,3,49.60,-98.97,0.00,Vehicle
2146,4,-5.26,100.86,0.01,Vehicle
2146,5,55.49,-68.05,0.00,Vehicle
2146,6,-10.08,-140.20,1.66,Vehicle
2146,7,-146.97,19.95,0.98,Vehicle
2146,8,-62.72,-139.00,0.00,Pedestrian
2146,9,-101.42,-60.52,0.00,Pedestrian
2146,10,60.52,-100.79,0.00,Pedestrian
2146,11,94.15,144.07,0.00,Pedestrian
2146,12,15.64,133.49,0.00,Pedestrian
2146,13,15.64,138.54,0.00,Pedestrian
2146,14,-93.16,-60.53,0.00,Pedestrian
2146,15,-142.74,17.97,1.99,Pedestrian
2146,16,143.00,119.44,0.01,Pedestrian
2146,17,105.68,74.40,0.00,Pedestrian
2146,18,-100.03,-141.78,0.00,Pedestrian
2147,0,-12.57,7.68,0.03,Vehicle
2147,1,146.51,-138.64,0.03,Vehicle
2147,2,-7.98,-119.73,0.02,Vehicle
2147,3,49.60,-98.97,0.00,Vehicle
2147,4,-5.26,100.86,0.03,Vehicle
2147,5,55.49,-68.05,0.01,Vehicle
2147,6,-10.05,-140.21,1.66,Vehicle
2147,7,-146.89,19.92,0.82,Vehicle
2147,8,-62.61,-139.00,0.00,Pedestrian
2147,9,-101.42,-60.52,0.00,Pedestrian
2147,10,60.52,-100.79,0.00,Pedestrian
2147,11,94.15,144.07,0.00,Pedestrian
2147,12,15.53,133.49,0.00,Pedestrian
2147,13,15.53,138.54,0.00,Pedestrian
2147,14,-93.16,-60.53,0.00,Pedestrian
2147,15,-142.75,17.95,0.95,Pedestrian
2147,16,143.00,119.44,0.21,Pedestrian
2147,17,105.68,74.40,0.00,Pedestrian
2147,18,-100.03,-141.78,0.00,Pedestrian
2148,0,-12.57,7.68,0.01,Vehicle
2148,1,146.51,-138.64,0.01,Vehicle
2148,2,-7.98,-119.73,0.01,Vehicle
2148,3,49.60,-98.97,0.00,Vehicle
2148,4,-5.26,100.86,0.01,Vehicle
2148,5,55.49,-68.05,0.00,Vehicle
2148,6,-10.02,-140.22,1.65,Vehicle
2148,7,-146.88,19.90,0.55,Vehicle
2148,8,-62.59,-139.00,0.00,Pedestrian
2148,9,-101.42,-60.52,0.00,Pedestrian
2148,10,60.52,-100.79,0.00,Pedestrian
2148,11,94.15,144.07,0.00,Pedestrian
2148,12,15.51,133.49,0.00,Pedestrian
2148,13,15.51,138.54,0.00,Pedestrian
2148,14,-93.16,-60.53,0.00,Pedestrian
2148,15,-142.75,17.94,0.74,Pedestrian
2148,16,143.00,119.44,0.40,Pedestrian
2148,17,105.68,74.40,0.00,Pedestrian
2148,18,-100.03,-141.78,0.00,Pedestrian
2149,0,-12.57,7.68,0.00,Vehicle
2149,1,146.51,-138.64,0.01,Vehicle
2149,2,-7.98,-120.16,0.00,Vehicle
2149,3,50.03,-98.95,0.00,Vehicle
2149,4,-5.25,101.22,0.00,Vehicle
2149,5,55.52,-67.63,0.00,Vehicle
2149,6,-9.92,-140.07,1.62,Vehicle
2149,7,-146.98,20.03,0.35,Vehicle
2149,8,-62.71,-139.01,0.00,Pedestrian
2149,9,-101.29,-60.52,0.00,Pedestrian
2149,10,60.52,-100.92,0.00,Pedestrian
2149,11,94.02,144.07,0.00,Pedestrian
2149,12,15.63,133.50,0.00,Pedestrian
2149,13,15.63,138.55,0.00,Pedestrian
2149,14,-93.29,-60.53,0.00,Pedestrian
2149,15,-142.75,17.80,0.66,Pedestrian
2149,16,143.00,119.56,0.60,Pedestrian
2149,17,105.74,74.51,0.00,Pedestrian
2149,18,-100.16,-141.79,0.00,Pedestrian
2150,0,-12.57,7.68,0.03,Vehicle
2150,1,146.51,-138.64,0.02,Vehicle
2150,2,-7.98,-120.16,0.02,Vehicle
2150,3,50.03,-98.95,0.00,Vehicle
2150,4,-5.25,101.22,0.01,Vehicle
2150,5,55.52,-67.63,0.01,Vehicle
2150,6,-9.91,-140.07,0.61,Vehicle
2150,7,-146.92,20.00,0.75,Vehicle
2150,8,-62.61,-139.01,0.00,Pedestrian
2150,9,-101.29,-60.52,0.00,Pedestrian
2150,10,60.52,-100.92,0.00,Pedestrian
2150,11,94.02,144.07,0.00,Pedestrian
2150,12,15.53,133.50,0.00,Pedestrian
2150,13,15.53,138.55,0.00,Pedestrian
2150,14,-93.29,-60.53,0.00,Pedestrian
2150,15,-142.75,17.78,0.54,Pedestrian
2150,16,143.01,119.56,0.00,Pedestrian
2150,17,105.69,74.51,0.00,Pedestrian
2150,18,-100.16,-141.79,0.00,Pedestrian
2151,0,-12.57,7.67,0.01,Vehicle
2151,1,146.51,-138.64,0.02,Vehicle
2151,2,-7.98,-120.61,0.01,Vehicle
2151,3,50.47,-98.94,0.00,Vehicle
2151,4,-5.24,101.60,0.02,Vehicle
2151,5,55.54,-67.18,0.00,Vehicle
2151,6,-9.83,-139.92,0.46,Vehicle
2151,7,-147.01,20.14,0.67,Vehicle
2151,8,-62.72,-139.02,0.00,Pedestrian
2151,9,-101.16,-60.52,0.00,Pedestrian
2151,10,60.52,-101.05,0.00,Pedestrian
2151,11,93.89,144.07,0.00,Pedestrian
2151,12,15.64,133.51,0.00,Pedestrian
2151,13,15.64,138.55,0.00,Pedestrian
2151,14,-93.42,-60.53,0.00,Pedestrian
2151,15,-142.76,17.64,0.42,Pedestrian
2151,16,143.01,119.70,0.00,Pedestrian
2151,17,105.68,74.37,0.00,Pedestrian
2151,18,-100.29,-141.79,0.00,Pedestrian
2152,0,-12.57,7.67,0.03,Vehicle
2152,1,146.51,-138.64,0.04,Vehicle
2152,2,-7.98,-120.61,0.02,Vehicle
2152,3,50.47,-98.94,0.00,Vehicle
2152,4,-5.24,101.60,0.02,Vehicle
2152,5,55.54,-67.18,0.01,Vehicle
2152,6,-9.82,-139.92,0.26,Vehicle
2152,7,-146.94,20.11,0.83,Vehicle
2152,8,-62.61,-139.02,0.00,Pedestrian
2152,9,-101.16,-60.52,0.00,Pedestrian
2152,10,60.52,-101.05,0.00,Pedestrian
2152,11,93.89,144.07,0.00,Pedestrian
2152,12,15.53,133.51,0.00,Pedestrian
2152,13,15.53,138.55,0.00,Pedestrian
2152,14,-93.42,-60.53,0.00,Pedestrian
2152,15,-142.76,17.64,0.30,Pedestrian
2152,16,143.01,119.70,0.04,Pedestrian
2152,17,105.68,74.37,0.00,Pedestrian
2152,18,-100.29,-141.79,0.00,Pedestrian
2153,0,-12.57,7.67,0.01,Vehicle
2153,1,146.51,-138.64,0.01,Vehicle
2153,2,-7.98,-121.05,0.01,Vehicle
2153,3,50.91,-98.93,0.00,Vehicle
2153,4,-5.23,101.98,0.01,Vehicle
2153,5,55.56,-66.74,0.00,Vehicle
2153,6,-9.74,-139.76,0.11,Vehicle
2153,7,-147.03,20.24,0.82,Vehicle
2153,8,-62.72,-139.02,0.00,Pedestrian
2153,9,-101.03,-60.52,0.00,Pedestrian
2153,10,60.52,-101.18,0.00,Pedestrian
2153,11,93.76,144.07,0.00,Pedestrian
2153,12,15.64,133.52,0.00,Pedestrian
2153,13,15.64,138.56,0.00,Pedestrian
2153,14,-93.55,-60.53,0.00,Pedestrian
2153,15,-142.77,17.50,0.19,Pedestrian
2153,16,143.02,119.83,0.01,Pedestrian
2153,17,105.74,74.49,0.00,Pedestrian
2153,18,-100.43,-141.80,0.00,Pedestrian
2154,0,-12.57,7.67,0.03,Vehicle
2154,1,146.51,-138.64,0.01,Vehicle
2154,2,-7.98,-121.05,0.02,Vehicle
2154,3,50.91,-98.93,0.00,Vehicle
2154,4,-5.23,101.98,0.01,Vehicle
2154,5,55.56,-66.74,0.01,Vehicle
2154,6,-9.74,-139.76,0.04,Vehicle
2154,7,-146.96,20.21,0.80,Vehicle
2154,8,-62.61,-139.02,0.00,Pedestrian
2154,9,-101.03,-60.52,0.00,Pedestrian
2154,10,60.52,-101.18,0.00,Pedestrian
2154,11,93.76,144.07,0.00,Pedestrian
2154,12,15.53,133.52,0.00,Pedestrian
2154,13,15.53,138.56,0.00,Pedestrian
2154,14,-93.55,-60.53,0.00,Pedestrian
2154,15,-142.77,17.50,0.07,Pedestrian
2154,16,143.02,119.83,0.08,Pedestrian
2154,17,105.69,74.49,0.00,Pedestrian
2154,18,-100.43,-141.80,0.00,Pedestrian
2155,0,-12.57,7.67,0.01,Vehicle
2155,1,146.51,-138.64,0.02,Vehicle
2155,2,-7.98,-121.49,0.01,Vehicle
2155,3,51.35,-98.92,0.00,Vehicle
2155,4,-5.22,102.37,0.03,Vehicle
2155,5,55.58,-66.30,0.00,Vehicle
2155,6,-9.67,-139.60,0.05,Vehicle
2155,7,-147.05,20.34,0.76,Vehicle
2155,8,-62.72,-139.03,0.00,Pedestrian
2155,9,-100.90,-60.52,0.00,Pedestrian
2155,10,60.52,-101.31,0.00,Pedestrian
2155,11,93.62,144.07,0.00,Pedestrian
2155,12,15.64,133.53,0.00,Pedestrian
2155,13,15.64,138.56,0.00,Pedestrian
2155,14,-93.69,-60.53,0.00,Pedestrian
2155,15,-142.78,17.37,0.00,Pedestrian
2155,16,143.02,119.96,0.03,Pedestrian
2155,17,105.68,74.36,0.00,Pedestrian
2155,18,-100.56,-141.80,0.00,Pedestrian
2156,0,-12.57,7.67,0.03,Vehicle
2156,1,146.51,-138.64,0.04,Vehicle
2156,2,-7.98,-121.49,0.02,Vehicle
2156,3,51.35,-98.92,0.00,Vehicle
2156,4,-5.22,102.37,0.03,Vehicle
2156,5,55.58,-66.30,0.01,Vehicle
2156,6,-9.67,-139.60,0.04,Vehicle
2156,7,-146.98,20.32,0.80,Vehicle
2156,8,-62.61,-139.03,0.00,Pedestrian
2156,9,-100.90,-60.52,0.00,Pedestrian
2156,10,60.52,-101.31,0.00,Pedestrian
2156,11,93.62,144.07,0.00,Pedestrian
2156,12,15.53,133.53,0.00,Pedestrian
2156,13,15.53,138.56,0.00,Pedestrian
2156,14,-93.69,-60.53,0.00,Pedestrian
2156,15,-142.78,17.37,0.00,Pedestrian
2156,16,143.02,119.96,0.09,Pedestrian
2156,17,105.68,74.36,0.00,Pedestrian
2156,18,-100.56,-141.80,0.00,Pedestrian
2157,0,-12.57,7.67,0.01,Vehicle
2157,1,146.51,-138.64,0.01,Vehicle
2157,2,-7.98,-121.92,0.01,Vehicle
2157,3,51.78,-98.91,0.00,Vehicle
2157,4,-5.21,102.75,0.01,Vehicle
2157,5,55.60,-65.87,0.01,Vehicle
2157,6,-9.60,-139.44,0.05,Vehicle
2157,7,-147.06,20.46,0.74,Vehicle
2157,8,-62.72,-139.03,0.00,Pedestrian
2157,9,-100.76,-60.52,0.00,Pedestrian
2157,10,60.52,-101.44,0.00,Pedestrian
2157,11,93.49,144.07,0.00,Pedestrian
2157,12,15.64,133.54,0.00,Pedestrian
2157,13,15.64,138.56,0.00,Pedestrian
2157,14,-93.82,-60.53,0.00,Pedestrian
2157,15,-142.78,17.24,0.00,Pedestrian
2157,16,143.02,120.09,0.04,Pedestrian
2157,17,105.74,74.47,0.00,Pedestrian
2157,18,-100.69,-141.81,0.00,Pedestrian
2158,0,-12.57,7.67,0.03,Vehicle
2158,1,146.51,-138.64,0.01,Vehicle
2158,2,-7.98,-121.92,0.02,Vehicle
2158,3,51.78,-98.91,0.00,Vehicle
2158,4,-5.21,102.75,0.01,Vehicle
2158,5,55.60,-65.87,0.01,Vehicle
2158,6,-9.60,-139.44,0.05,Vehicle
2158,7,-147.00,20.43,0.83,Vehicle
2158,8,-62.61,-139.03,0.00,Pedestrian
2158,9,-100.76,-60.52,0.00,Pedestrian
2158,10,60.52,-101.44,0.00,Pedestrian
2158,11,93.49,144.07,0.00,Pedestrian
2158,12,15.53,133.54,0.00,Pedestrian
2158,13,15.53,138.56,0.00,Pedestrian
2158,14,-93.82,-60.53,0.00,Pedestrian
2158,15,-142.78,17.24,0.00,Pedestrian
2158,16,143.02,120.09,0.10,Pedestrian
2158,17,105.69,74.47,0.00,Pedestrian
2158,18,-100.69,-141.81,0.00,Pedestrian
2159,0,-12.57,7.67,0.01,Vehicle
2159,1,146.51,-138.64,0.02,Vehicle
2159,2,-7.98,-121.92,0.01,Vehicle
2159,3,51.78,-98.91,0.00,Vehicle
2159,4,-5.21,102.75,0.00,Vehicle
2159,5,55.60,-65.87,0.01,Vehicle
2159,6,-9.60,-139.44,0.05,Vehicle
2159,7,-146.98,20.43,0.76,Vehicle
2159,8,-62.59,-139.03,0.00,Pedestrian
2159,9,-100.76,-60.52,0.00,Pedestrian
2159,10,60.52,-101.44,0.00,Pedestrian
2159,11,93.49,144.07,0.00,Pedestrian
2159,12,15.51,133.54,0.00,Pedestrian
2159,13,15.51,138.56,0.00,Pedestrian
2159,14,-93.82,-60.53,0.00,Pedestrian
2159,15,-142.78,17.24,0.00,Pedestrian
2159,16,143.02,120.09,0.06,Pedestrian
2159,17,105.68,74.47,0.00,Pedestrian
2159,18,-100.69,-141.81,0.00,Pedestrian
2160,0,-12.57,7.67,0.00,Vehicle
2160,1,146.51,-138.64,0.01,Vehicle
2160,2,-7.98,-122.36,0.00,Vehicle
2160,3,52.22,-98.90,0.00,Vehicle
2160,4,-5.20,103.14,0.00,Vehicle
2160,5,55.63,-65.43,0.01,Vehicle
2160,6,-9.52,-139.29,0.05,Vehicle
2160,7,-146.97,20.43,0.50,Vehicle
2160,8,-62.72,-139.04,0.00,Pedestrian
2160,9,-100.63,-60.51,0.00,Pedestrian
2160,10,60.52,-101.58,0.00,Pedestrian
2160,11,93.36,144.07,0.00,Pedestrian
2160,12,15.63,133.55,0.00,Pedestrian
2160,13,15.63,138.57,0.00,Pedestrian
2160,14,-93.95,-60.53,0.00,Pedestrian
2160,15,-142.79,17.11,0.00,Pedestrian
2160,16,143.03,120.22,0.06,Pedestrian
2160,17,105.68,74.34,0.00,Pedestrian
2160,18,-100.82,-141.81,0.00,Pedestrian
2161,0,-12.57,7.67,0.03,Vehicle
2161,1,146.51,-138.64,0.04,Vehicle
2161,2,-7.98,-122.36,0.02,Vehicle
2161,3,52.22,-98.90,0.00,Vehicle
2161,4,-5.20,103.14,0.00,Vehicle
2161,5,55.63,-65.43,0.01,Vehicle
2161,6,-9.52,-139.29,0.05,Vehicle
2161,7,-146.97,20.43,0.27,Vehicle
2161,8,-62.61,-139.04,0.00,Pedestrian
2161,9,-100.63,-60.51,0.00,Pedestrian
2161,10,60.52,-101.58,0.00,Pedestrian
2161,11,93.36,144.07,0.00,Pedestrian
2161,12,15.53,133.55,0.00,Pedestrian
2161,13,15.53,138.57,0.00,Pedestrian
2161,14,-93.95,-60.53,0.00,Pedestrian
2161,15,-142.79,17.11,0.00,Pedestrian
2161,16,143.03,120.22,0.24,Pedestrian
2161,17,105.68,74.34,0.00,Pedestrian
2161,18,-100.82,-141.81,0.00,Pedestrian
2162,0,-12.57,7.67,0.01,Vehicle
2162,1,146.51,-138.64,0.01,Vehicle
2162,2,-7.98,-122.80,0.01,Vehicle
2162,3,52.66,-98.89,0.00,Vehicle
2162,4,-5.19,103.54,0.00,Vehicle
2162,5,55.65,-64.99,0.00,Vehicle
2162,6,-9.45,-139.13,0.02,Vehicle
2162,7,-147.06,20.58,0.04,Vehicle
2162,8,-62.72,-139.05,0.00,Pedestrian
2162,9,-100.50,-60.51,0.00,Pedestrian
2162,10,60.52,-101.71,0.00,Pedestrian
2162,11,93.23,144.07,0.00,Pedestrian
2162,12,15.64,133.55,0.00,Pedestrian
2162,13,15.64,138.57,0.00,Pedestrian
2162,14,-94.08,-60.53,0.00,Pedestrian
2162,15,-142.80,16.97,0.00,Pedestrian
2162,16,143.03,120.36,0.43,Pedestrian
2162,17,105.74,74.46,0.00,Pedestrian
2162,18,-100.95,-141.82,0.00,Pedestrian
