t,p_t_x,p_t_y,h_t,v_t,e_t,|A_t|,|M_t|,Pi
1556,-12.48,22.99,5.04,10.70,0.9806,19,0,None
1557,-12.48,22.99,5.04,10.70,0.9806,19,0,None
1558,-12.47,23.58,5.04,11.27,0.9806,19,0,None
1559,-12.47,23.58,5.04,11.27,0.9806,19,0,None
1560,-12.47,23.58,5.04,11.27,0.9806,19,0,None
1561,-12.45,24.23,5.04,11.79,0.9806,19,0,None
1562,-12.45,24.23,5.04,11.79,0.9806,19,0,None
1563,-12.45,24.23,5.04,11.79,0.9806,19,0,None
1564,-12.44,24.90,5.04,12.34,0.9806,19,0,None
1565,-12.44,24.90,5.04,12.34,0.9806,19,0,None
1566,-12.43,25.54,5.03,12.88,0.9805,19,0,None
1567,-12.42,25.78,5.03,13.38,0.9805,19,0,None
1568,-12.42,25.78,5.03,13.38,0.9805,19,0,None
1569,-12.41,26.28,5.03,13.56,0.9805,19,0,None
1570,-12.41,26.28,5.03,13.56,0.9805,19,0,None
1571,-12.41,26.28,5.03,13.56,0.9805,19,0,None
1572,-12.41,26.28,5.03,13.56,0.9805,19,0,None
1573,-12.41,26.28,5.03,13.56,0.9805,19,0,None
1574,-12.38,27.67,5.03,13.93,0.9804,19,0,None
1575,-12.38,27.67,5.03,13.93,0.9804,19,0,None
1576,-12.38,27.67,5.03,13.93,0.9804,19,0,None
1577,-12.36,28.64,5.03,14.93,0.9804,19,0,None
1578,-12.36,28.64,5.03,14.93,0.9804,19,0,None
1579,-12.36,28.64,5.03,14.93,0.9804,19,0,None
1580,-12.35,29.53,5.03,15.58,0.9804,19,0,None
1581,-12.35,29.53,5.03,15.58,0.9804,19,0,None
1582,-12.35,29.53,5.03,15.58,0.9804,19,0,None
1583,-12.33,30.39,5.03,16.15,0.9803,19,0,None
1584,-12.33,30.39,5.03,16.15,0.9803,19,0,None
1585,-12.31,31.27,5.03,16.68,0.9803,19,0,None
1586,-12.31,31.27,5.03,16.68,0.9803,19,0,None
1587,-12.31,31.27,5.03,16.68,0.9803,19,0,None
1588,-12.29,32.26,5.03,17.21,0.9803,19,0,None
1589,-12.29,32.26,5.03,17.21,0.9803,19,0,None
1590,-12.29,32.26,5.03,17.21,0.9803,19,0,None
1591,-12.27,33.30,5.03,17.79,0.9803,19,0,None
1592,-12.27,33.30,5.03,17.79,0.9803,19,0,None
1593,-12.25,34.11,5.03,18.37,0.9802,19,0,None
1594,-12.25,34.11,5.03,18.37,0.9802,19,0,None
1595,-12.25,34.11,5.03,18.37,0.9802,19,0,None
1596,-12.23,35.22,5.03,18.81,0.9802,19,0,None
1597,-12.23,35.22,5.03,18.81,0.9802,19,0,None
1598,-12.23,35.22,5.03,18.81,0.9802,19,0,None
1599,-12.23,35.22,5.03,18.81,0.9802,19,0,None
1600,-12.20,36.55,5.03,19.40,0.9802,19,0,None
1601,-12.20,36.55,5.03,19.40,0.9802,19,0,None
1602,-12.18,37.50,5.03,20.08,0.9801,19,0,None
1603,-12.18,37.50,5.03,20.08,0.9801,19,0,None
1604,-12.18,37.50,5.03,20.08,0.9801,19,0,None
1605,-12.16,38.73,5.03,20.56,0.9801,19,0,None
1606,-12.16,38.73,5.03,20.56,0.9801,19,0,None
1607,-12.16,38.73,5.03,20.56,0.9801,19,0,None
1608,-12.14,39.92,5.03,21.16,0.9801,19,0,None
1609,-12.14,39.92,5.03,21.16,0.9801,19,0,None
1610,-12.14,39.92,5.03,21.16,0.9801,19,0,None
1611,-12.11,41.14,5.03,21.72,0.9800,19,0,None
1612,-12.11,41.14,5.03,21.72,0.9800,19,0,None
1613,-12.11,41.14,5.03,21.72,0.9800,19,0,None
1614,-12.08,42.76,5.03,22.28,0.9800,19,0,None
1615,-12.08,42.76,5.03,22.28,0.9800,19,0,None
1616,-12.08,42.76,5.03,22.28,0.9800,19,0,None
1617,-12.05,44.17,5.03,23.43,0.9800,19,0,None
1618,-12.05,44.17,5.03,23.43,0.9800,19,0,None
1619,-12.05,44.17,5.03,23.43,0.9800,19,0,None
1620,-12.03,45.29,5.03,23.62,0.9799,19,0,None
1621,-12.03,45.29,5.03,23.62,0.9799,19,0,None
1622,-12.03,45.29,5.03,23.62,0.9799,19,0,None
1623,-12.03,45.29,5.03,23.62,0.9799,19,0,None
1624,-12.03,45.29,5.03,23.62,0.9799,19,0,None
1625,-11.97,47.86,5.03,24.09,0.9799,19,0,None
1626,-11.97,47.86,5.03,24.09,0.9799,19,0,None
1627,-11.97,47.86,5.03,24.09,0.9799,19,0,None
1628,-11.95,49.27,5.03,25.16,0.9798,19,0,None
1629,-11.95,49.27,5.03,25.16,0.9798,19,0,None
1630,-11.92,50.49,5.03,25.72,0.9798,19,0,None
1631,-11.92,50.49,5.03,25.72,0.9798,19,0,None
1632,-11.92,50.49,5.03,25.72,0.9798,19,0,None
1633,-11.89,52.10,5.03,26.19,0.9798,19,0,None
1634,-11.89,52.10,5.03,26.19,0.9798,19,0,None
1635,-11.89,52.10,5.03,26.19,0.9798,19,0,None
1636,-11.86,53.36,5.03,26.81,0.9798,19,0,None
1637,-11.86,53.36,5.03,26.81,0.9798,19,0,None
1638,-11.86,53.36,5.03,26.81,0.9798,19,0,None
1639,-11.85,54.00,5.03,0.00,0.9797,19,0,None
1640,-11.85,54.00,5.03,0.00,0.9797,19,0,None
1641,-11.85,54.00,5.03,0.00,0.9797,19,0,None
1642,-11.85,54.00,5.03,0.00,0.9797,19,0,None
1643,-11.85,54.00,5.03,0.00,0.9797,19,0,None
1644,-11.85,54.00,5.03,0.00,0.9797,19,0,None
1645,-11.85,54.00,5.03,0.00,0.9797,19,0,None
1646,-11.85,54.00,5.03,0.00,0.9797,19,0,None
1647,-11.85,54.00,5.03,0.00,0.9796,19,0,None
1648,-11.85,54.00,5.03,0.00,0.9796,19,0,None
1649,-11.85,54.00,5.03,0.00,0.9796,19,0,None
1650,-11.85,54.00,5.03,0.00,0.9796,19,0,None
1651,-11.85,54.00,5.03,0.00,0.9796,19,0,None
1652,-11.85,54.00,5.03,0.00,0.9796,19,0,None
1653,-11.85,54.00,5.03,0.00,0.9796,19,0,None
1654,-11.85,54.00,5.03,0.00,0.9796,19,0,None
1655,-11.85,54.00,5.03,0.00,0.9795,19,0,None
1656,-11.85,54.00,5.03,0.00,0.9795,19,0,None
1657,-11.85,54.00,5.03,0.00,0.9795,19,0,None
1658,-11.85,54.00,5.03,0.00,0.9795,19,0,None
1659,-11.85,54.00,5.03,0.00,0.9795,19,0,None
1660,-11.85,54.00,5.03,0.00,0.9795,19,0,None
1661,-11.85,54.00,5.03,0.00,0.9795,19,0,None
1662,-11.85,54.00,5.03,0.00,0.9795,19,0,None
1663,-11.85,54.00,5.03,0.00,0.9795,19,0,None
1664,-11.85,54.00,5.03,0.00,0.9795,19,0,None
1665,-11.85,54.00,5.03,0.00,0.9795,19,0,None
1666,-11.85,54.00,5.03,0.00,0.9794,19,0,None
1667,-11.85,54.00,5.03,0.00,0.9794,19,0,None
1668,-11.85,54.00,5.03,0.00,0.9794,19,0,None
1669,-11.85,54.00,5.03,0.00,0.9794,19,0,None
1670,-11.85,54.00,5.03,0.00,0.9794,19,0,None
1671,-11.85,54.00,5.03,0.00,0.9794,19,0,None
1672,-11.85,54.00,5.03,0.00,0.9794,19,0,None
1673,-11.85,54.00,5.03,0.00,0.9794,19,0,None
1674,-11.85,54.00,5.03,0.00,0.9793,19,0,None
1675,-11.85,54.00,5.03,0.00,0.9793,19,0,None
1676,-11.85,54.00,5.03,0.00,0.9793,19,0,None
1677,-11.85,54.00,5.03,0.00,0.9793,19,0,None
1678,-11.85,54.00,5.03,0.00,0.9793,19,0,None
1679,-11.85,54.00,5.03,0.00,0.9793,19,0,None
1680,-11.85,54.00,5.03,0.00,0.9793,19,0,None
1681,-11.85,54.00,5.03,0.00,0.9793,19,0,None
1682,-11.85,54.00,5.03,0.00,0.9792,19,0,None
1683,-11.85,54.00,5.03,0.00,0.9792,19,0,None
1684,-11.85,54.00,5.03,0.00,0.9792,19,0,None
1685,-11.85,54.00,5.03,0.00,0.9792,19,0,None
1686,-11.85,54.00,5.03,0.00,0.9792,19,0,None
1687,-11.85,54.00,5.03,0.00,0.9792,19,0,None
1688,-11.85,54.00,5.03,0.00,0.9792,19,0,None
1689,-11.85,54.00,5.03,0.00,0.9792,19,0,None
1690,-11.85,54.00,5.03,0.00,0.9792,19,0,None
1691,-11.85,54.00,5.03,0.00,0.9792,19,0,None
1692,-11.85,54.00,5.03,0.00,0.9792,19,0,None
1693,-11.85,54.00,5.03,0.00,0.9791,19,0,None
1694,-11.85,54.00,5.03,0.00,0.9791,19,0,None
1695,-11.85,54.00,5.03,0.00,0.9791,19,0,None
1696,-11.85,54.00,5.03,0.00,0.9791,19,0,None
1697,-11.85,54.00,5.03,0.00,0.9791,19,0,None
1698,-11.85,54.00,5.03,0.00,0.9791,19,0,None
1699,-11.85,54.00,5.03,0.00,0.9791,19,0,None
1700,-11.85,54.00,5.03,0.00,0.9791,19,0,None
1701,-11.85,54.00,5.03,0.00,0.9790,19,0,None
1702,-11.85,54.00,5.03,0.00,0.9790,19,0,None
1703,-11.85,54.00,5.03,0.00,0.9790,19,0,None
1704,-11.85,54.00,5.03,0.00,0.9790,19,0,None
1705,-11.85,54.00,5.03,0.00,0.9790,19,0,None
1706,-11.85,54.00,5.03,0.00,0.9790,19,0,None
1707,-11.85,54.00,5.03,0.00,0.9790,19,0,None
1708,-11.85,54.00,5.03,0.00,0.9790,19,0,None
1709,-11.85,54.00,5.03,0.00,0.9789,19,0,None
1710,-11.85,54.00,5.03,0.00,0.9789,19,0,None
1711,-11.85,54.00,5.03,0.00,0.9789,19,0,None
1712,-11.85,54.00,5.03,0.00,0.9789,19,0,None
1713,-11.85,54.00,5.03,0.00,0.9789,19,0,None
1714,-11.85,54.00,5.03,0.00,0.9789,19,0,None
1715,-11.85,54.00,5.03,0.00,0.9789,19,0,None
1716,-11.85,54.00,5.03,0.00,0.9789,19,0,None
1717,-11.85,53.97,5.03,0.53,0.9789,19,0,None
1718,-11.85,53.97,5.03,0.53,0.9789,19,0,None
1719,-11.85,53.97,5.03,0.53,0.9789,19,0,None
1720,-11.85,53.97,5.03,0.53,0.9789,19,0,None
1721,-11.85,53.97,5.03,0.53,0.9789,19,0,None
1722,-11.85,53.86,5.03,1.07,0.9788,19,0,None
1723,-11.85,53.86,5.03,1.07,0.9788,19,0,None
1724,-11.85,53.86,5.03,1.07,0.9788,19,0,None
1725,-11.85,53.76,5.03,2.08,0.9788,19,0,None
1726,-11.85,53.76,5.03,2.08,0.9788,19,0,None
1727,-11.84,53.61,5.03,2.59,0.9787,19,0,None
1728,-11.84,53.61,5.03,2.59,0.9787,19,0,None
1729,-11.84,53.61,5.03,2.59,0.9787,19,0,None
1730,-11.84,53.61,5.03,2.59,0.9787,19,0,None
1731,-11.84,53.42,5.03,3.15,0.9787,19,0,None
1732,-11.84,53.42,5.03,3.15,0.9787,19,0,None
1733,-11.83,53.24,5.03,3.77,0.9787,19,0,None
1734,-11.83,53.24,5.03,3.77,0.9787,19,0,None
1735,-11.83,53.24,5.03,3.77,0.9787,19,0,None
1736,-11.83,53.01,5.03,4.24,0.9787,19,0,None
1737,-11.83,53.01,5.03,4.24,0.9787,19,0,None
1738,-11.82,52.75,5.03,4.79,0.9786,19,0,None
1739,-11.82,52.75,5.03,4.79,0.9786,19,0,None
1740,-11.82,52.75,5.03,4.79,0.9786,19,0,None
1741,-11.82,52.47,5.03,5.33,0.9786,19,0,None
1742,-11.82,52.47,5.03,5.33,0.9786,19,0,None
1743,-11.82,52.47,5.03,5.33,0.9786,19,0,None
1744,-11.81,52.06,5.03,5.85,0.9786,19,0,None
1745,-11.81,52.06,5.03,5.85,0.9786,19,0,None
1746,-11.81,52.06,5.03,5.85,0.9786,19,0,None
1747,-11.80,51.78,5.03,6.55,0.9785,19,0,None
1748,-11.80,51.64,5.03,6.98,0.9785,19,0,None
1749,-11.80,51.64,5.03,6.98,0.9785,19,0,None
1750,-11.80,51.30,5.03,7.18,0.9785,19,0,None
1751,-11.80,51.30,5.03,7.18,0.9785,19,0,None
1752,-11.80,51.30,5.03,7.18,0.9785,19,0,None
1753,-11.80,51.30,5.03,7.18,0.9785,19,0,None
1754,-11.80,51.30,5.03,7.18,0.9785,19,0,None
1755,-11.80,51.30,5.03,7.18,0.9785,19,0,None
1756,-11.78,50.45,5.03,7.66,0.9784,19,0,None
1757,-11.78,50.45,5.03,7.66,0.9784,19,0,None
1758,-11.77,49.94,5.03,8.77,0.9784,19,0,None
1759,-11.77,49.94,5.03,8.77,0.9784,19,0,None
1760,-11.77,49.94,5.03,8.77,0.9784,19,0,None
1761,-11.76,49.50,5.03,9.35,0.9784,19,0,None
1762,-11.76,49.50,5.03,9.35,0.9784,19,0,None
1763,-11.76,49.50,5.03,9.35,0.9784,19,0,None
1764,-11.75,48.87,5.03,9.81,0.9783,19,0,None
1765,-11.75,48.87,5.03,9.81,0.9783,19,0,None
1766,-11.74,48.38,5.03,10.46,0.9783,19,0,None
1767,-11.74,48.38,5.03,10.46,0.9783,19,0,None
1768,-11.74,48.38,5.03,10.46,0.9783,19,0,None
1769,-11.72,47.75,5.03,10.93,0.9783,19,0,None
1770,-11.72,47.75,5.03,10.93,0.9783,19,0,None
1771,-11.72,47.75,5.03,10.93,0.9783,19,0,None
1772,-11.71,47.11,5.03,11.51,0.9782,19,0,None
1773,-11.71,47.11,5.03,11.51,0.9782,19,0,None
1774,-11.71,47.11,5.03,11.51,0.9782,19,0,None
1775,-11.70,46.46,5.03,12.06,0.9782,19,0,None
1776,-11.70,46.46,5.03,12.06,0.9782,19,0,None
1777,-11.70,46.46,5.03,12.06,0.9782,19,0,None
1778,-11.68,45.54,5.03,12.60,0.9782,19,0,None
1779,-11.68,45.54,5.03,12.60,0.9782,19,0,None
1780,-11.67,44.97,5.03,13.33,0.9782,19,0,None
1781,-11.67,44.97,5.03,13.33,0.9782,19,0,None
1782,-11.66,44.67,5.03,13.76,0.9781,19,0,None
1783,-11.66,44.67,5.03,13.76,0.9781,19,0,None
1784,-11.65,43.99,5.03,13.98,0.9781,19,0,None
1785,-11.65,43.99,5.03,13.98,0.9781,19,0,None
1786,-11.65,43.99,5.03,13.98,0.9781,19,0,None
1787,-11.65,43.99,5.03,13.98,0.9781,19,0,None
1788,-11.65,43.99,5.03,13.98,0.9781,19,0,None
1789,-11.65,43.99,5.03,13.98,0.9781,19,0,None
1790,-11.61,42.35,5.03,14.47,0.9781,19,0,None
1791,-11.61,42.35,5.03,14.47,0.9781,19,0,None
1792,-11.61,42.35,5.03,14.47,0.9781,19,0,None
1793,-11.59,41.41,5.03,15.59,0.9780,19,0,None
1794,-11.59,41.41,5.03,15.59,0.9780,19,0,None
1795,-11.58,40.67,5.03,16.20,0.9780,19,0,None
1796,-11.58,40.67,5.03,16.20,0.9780,19,0,None
1797,-11.58,40.67,5.03,16.20,0.9780,19,0,None
1798,-11.58,40.67,5.03,16.20,0.9780,19,0,None
1799,-11.55,39.45,5.03,16.65,0.9780,19,0,None
1800,-11.55,39.45,5.03,16.65,0.9780,19,0,None
1801,-11.54,38.63,5.03,17.39,0.9779,19,0,None
1802,-11.54,38.63,5.03,17.39,0.9779,19,0,None
1803,-11.54,38.63,5.03,17.39,0.9779,19,0,None
1804,-11.52,37.50,5.03,17.86,0.9779,19,0,None
1805,-11.52,37.50,5.03,17.86,0.9779,19,0,None
1806,-11.52,37.50,5.03,17.86,0.9779,19,0,None
1807,-11.49,36.37,5.03,18.49,0.9779,19,0,None
1808,-11.49,36.37,5.03,18.49,0.9779,19,0,None
1809,-11.49,36.37,5.03,18.49,0.9779,19,0,None
1810,-11.47,35.18,5.03,19.11,0.9778,19,0,None
1811,-11.47,35.18,5.03,19.11,0.9778,19,0,None
1812,-11.47,35.18,5.03,19.11,0.9778,19,0,None
1813,-11.47,35.18,5.03,19.11,0.9778,19,0,None
1814,-11.47,35.18,5.03,19.11,0.9778,19,0,None
1815,-11.43,33.40,5.03,19.73,0.9778,19,0,None
1816,-11.43,33.40,5.03,19.73,0.9778,19,0,None
1817,-11.41,32.50,5.03,20.63,0.9777,19,0,None
1818,-11.41,32.50,5.03,20.63,0.9777,19,0,None
1819,-11.40,31.87,5.03,21.06,0.9777,19,0,None
1820,-11.40,31.87,5.03,21.06,0.9777,19,0,None
1821,-11.40,31.87,5.03,21.06,0.9777,19,0,None
1822,-11.40,31.87,5.03,21.06,0.9777,19,0,None
1823,-11.40,31.87,5.03,21.06,0.9777,19,0,None
1824,-11.40,31.87,5.03,21.06,0.9777,19,0,None
1825,-11.35,29.15,5.03,21.37,0.9777,19,0,None
1826,-11.35,29.15,5.03,21.37,0.9777,19,0,None
1827,-11.35,29.15,5.03,21.37,0.9777,19,0,None
1828,-11.31,27.51,5.03,22.64,0.9776,19,0,None
1829,-11.31,27.51,5.03,22.64,0.9776,19,0,None
1830,-11.31,27.51,5.03,22.64,0.9776,19,0,None
1831,-11.29,26.47,5.03,23.36,0.9776,19,0,None
1832,-11.29,26.47,5.03,23.36,0.9776,19,0,None
1833,-11.29,26.47,5.03,23.36,0.9776,19,0,None
1834,-11.29,26.47,5.03,23.36,0.9776,19,0,None
1835,-11.25,24.47,5.02,23.81,0.9775,19,0,None
1836,-11.25,24.47,5.02,23.81,0.9775,19,0,None
1837,-11.23,23.32,5.02,24.65,0.9775,19,0,None
1838,-11.23,23.32,5.02,24.65,0.9775,19,0,None
1839,-11.23,23.32,5.02,24.65,0.9775,19,0,None
1840,-11.23,23.32,5.02,24.65,0.9775,19,0,None
1841,-11.19,21.65,5.02,25.11,0.9775,19,0,None
1842,-11.19,21.65,5.02,25.11,0.9775,19,0,None
1843,-11.19,21.65,5.02,25.11,0.9775,19,0,None
1844,-11.16,20.02,5.02,25.78,0.9774,19,0,None
1845,-11.16,20.02,5.02,25.78,0.9774,19,0,None
1846,-11.16,20.02,5.02,25.78,0.9774,19,0,None
1847,-11.13,18.41,5.03,26.41,0.9774,19,0,None
1848,-11.13,18.41,5.03,26.41,0.9774,19,0,None
1849,-11.13,18.41,5.03,26.41,0.9774,19,0,None
1850,-11.13,18.41,5.03,26.41,0.9774,19,0,None
1851,-11.10,17.00,5.03,0.00,0.9774,19,0,None
1852,-11.10,17.00,5.03,0.00,0.9774,19,0,None
1853,-11.10,17.00,5.03,0.00,0.9774,19,0,None
1854,-11.10,17.00,5.03,0.00,0.9773,19,0,None
1855,-11.10,17.00,5.03,0.00,0.9773,19,0,None
1856,-11.10,17.00,5.03,0.00,0.9773,19,0,None
1857,-11.10,17.00,5.03,0.00,0.9773,19,0,None
1858,-11.10,17.00,5.03,0.00,0.9773,19,0,None
1859,-11.10,17.00,5.03,0.00,0.9773,19,0,None
1860,-11.10,17.00,5.03,0.00,0.9773,19,0,None
1861,-11.10,17.00,5.03,0.00,0.9773,19,0,None
1862,-11.10,17.00,5.03,0.00,0.9773,19,0,None
1863,-11.10,17.00,5.03,0.00,0.9773,19,0,None
1864,-11.10,17.00,5.03,0.00,0.9773,19,0,None
1865,-11.10,17.00,5.03,0.00,0.9772,19,0,None
1866,-11.10,17.00,5.03,0.00,0.9772,19,0,None
1867,-11.10,17.00,5.03,0.00,0.9772,19,0,None
1868,-11.10,17.00,5.03,0.00,0.9772,19,0,None
1869,-11.10,17.00,5.03,0.00,0.9772,19,0,None
1870,-11.10,17.00,5.03,0.00,0.9772,19,0,None
1871,-11.10,17.00,5.03,0.00,0.9771,19,0,None
1872,-11.10,17.00,5.03,0.00,0.9771,19,0,None
1873,-11.10,17.00,5.03,0.00,0.9771,19,0,None
1874,-11.10,17.00,5.03,0.00,0.9771,19,0,None
1875,-11.10,17.00,5.03,0.00,0.9771,19,0,None
1876,-11.10,17.00,5.03,0.00,0.9771,19,0,None
1877,-11.10,17.00,5.03,0.00,0.9771,19,0,None
1878,-11.10,17.00,5.03,0.00,0.9771,19,0,None
1879,-11.10,17.00,5.03,0.00,0.9771,19,0,None
1880,-11.10,17.00,5.03,0.00,0.9771,19,0,None
1881,-11.10,17.00,5.03,0.00,0.9770,19,0,None
1882,-11.10,17.00,5.03,0.00,0.9770,19,0,None
1883,-11.10,17.00,5.03,0.00,0.9770,19,0,None
1884,-11.10,17.00,5.03,0.00,0.9770,19,0,None
1885,-11.10,17.00,5.03,0.00,0.9770,19,0,None
1886,-11.10,17.00,5.03,0.00,0.9770,19,0,None
1887,-11.10,17.00,5.03,0.00,0.9770,19,0,None
1888,-11.10,17.00,5.03,0.00,0.9770,19,0,None
1889,-11.10,17.00,5.03,0.00,0.9770,19,0,None
1890,-11.10,17.00,5.03,0.00,0.9770,19,0,None
1891,-11.10,17.00,5.03,0.00,0.9769,19,0,None
1892,-11.10,17.00,5.03,0.00,0.9769,19,0,None
1893,-11.10,17.00,5.03,0.00,0.9769,19,0,None
1894,-11.10,17.00,5.03,0.00,0.9769,19,0,None
1895,-11.10,17.00,5.03,0.00,0.9769,19,0,None
1896,-11.10,17.00,5.03,0.00,0.9769,19,0,None
1897,-11.10,17.00,5.03,0.00,0.9769,19,0,None
1898,-11.10,17.00,5.03,0.00,0.9768,19,0,None
1899,-11.10,17.00,5.03,0.00,0.9768,19,0,None
1900,-11.10,17.00,5.03,0.00,0.9768,19,0,None
1901,-11.10,17.00,5.03,0.00,0.9768,19,0,None
1902,-11.10,17.00,5.03,0.00,0.9768,19,0,None
1903,-11.10,17.00,5.03,0.00,0.9768,19,0,None
1904,-11.10,17.00,5.03,0.00,0.9768,19,0,None
1905,-11.10,17.00,5.03,0.00,0.9768,19,0,None
1906,-11.10,17.00,5.03,0.00,0.9768,19,0,None
1907,-11.10,17.00,5.03,0.00,0.9768,19,0,None
1908,-11.10,17.00,5.03,0.00,0.9767,19,0,None
1909,-11.10,17.00,5.03,0.00,0.9767,19,0,None
1910,-11.10,17.00,5.03,0.00,0.9767,19,0,None
1911,-11.10,17.00,5.03,0.00,0.9767,19,0,None
1912,-11.10,17.00,5.03,0.00,0.9767,19,0,None
1913,-11.10,17.00,5.03,0.00,0.9767,19,0,None
1914,-11.10,17.00,5.03,0.00,0.9767,19,0,None
1915,-11.10,17.00,5.03,0.00,0.9767,19,0,None
1916,-11.10,17.00,5.03,0.00,0.9767,19,0,None
1917,-11.10,17.00,5.03,0.00,0.9767,19,0,None
1918,-11.10,17.00,5.03,0.00,0.9766,19,0,None
1919,-11.10,17.00,5.03,0.00,0.9766,19,0,None
1920,-11.10,17.00,5.03,0.00,0.9766,19,0,None
1921,-11.10,17.00,5.03,0.00,0.9766,19,0,None
1922,-11.10,17.00,5.03,0.00,0.9766,19,0,None
1923,-11.10,17.00,5.03,0.00,0.9766,19,0,None
1924,-11.10,17.00,5.03,0.00,0.9766,19,0,None
1925,-11.10,17.00,5.03,0.00,0.9766,19,0,None
1926,-11.10,17.00,5.03,0.00,0.9766,19,0,None
1927,-11.10,17.04,5.03,0.66,0.9765,19,0,None
1928,-11.10,17.04,5.03,0.66,0.9765,19,0,None
1929,-11.10,17.04,5.03,0.66,0.9765,19,0,None
1930,-11.10,17.04,5.03,0.66,0.9765,19,0,None
1931,-11.10,17.13,5.03,1.32,0.9765,19,0,None
1932,-11.10,17.13,5.03,1.32,0.9765,19,0,None
1933,-11.10,17.13,5.03,1.32,0.9765,19,0,None
1934,-11.10,17.13,5.03,1.32,0.9765,19,0,None
1935,-11.10,17.13,5.03,1.32,0.9765,19,0,None
1936,-11.09,17.35,5.03,1.98,0.9764,19,0,None
1937,-11.09,17.35,5.03,1.98,0.9764,19,0,None
1938,-11.09,17.35,5.03,1.98,0.9764,19,0,None
1939,-11.09,17.35,5.03,1.98,0.9764,19,0,None
1940,-11.09,17.35,5.03,1.98,0.9764,19,0,None
1941,-11.09,17.63,5.04,3.07,0.9764,19,0,None
1942,-11.09,17.63,5.04,3.07,0.9764,19,0,None
1943,-11.09,17.63,5.04,3.07,0.9764,19,0,None
1944,-11.08,17.89,5.03,4.00,0.9763,19,0,None
1945,-11.08,17.89,5.03,4.00,0.9763,19,0,None
1946,-11.08,17.89,5.03,4.00,0.9763,19,0,None
1947,-11.08,17.89,5.03,4.00,0.9763,19,0,None
1948,-11.07,18.24,5.03,4.65,0.9763,19,0,None
1949,-11.07,18.24,5.03,4.65,0.9763,19,0,None
1950,-11.07,18.47,5.03,5.40,0.9763,19,0,None
1951,-11.07,18.47,5.03,5.40,0.9763,19,0,None
1952,-11.07,18.67,5.03,5.83,0.9762,19,0,None
1953,-11.07,18.67,5.03,5.83,0.9762,19,0,None
1954,-11.07,18.67,5.03,5.83,0.9762,19,0,None
1955,-11.07,18.67,5.03,5.83,0.9762,19,0,None
1956,-11.07,18.67,5.03,5.83,0.9762,19,0,None
1957,-11.07,18.67,5.03,5.83,0.9762,19,0,None
1958,-11.05,19.48,5.02,6.17,0.9762,19,0,None
1959,-11.05,19.48,5.02,6.17,0.9762,19,0,None
1960,-11.05,19.48,5.02,6.17,0.9762,19,0,None
1961,-11.05,19.48,5.02,6.17,0.9762,19,0,None
1962,-11.04,20.03,5.02,7.49,0.9761,19,0,None
1963,-11.04,20.03,5.02,7.49,0.9761,19,0,None
1964,-11.04,20.03,5.02,7.49,0.9761,19,0,None
1965,-11.03,20.56,5.02,8.22,0.9761,19,0,None
1966,-11.03,20.56,5.02,8.22,0.9761,19,0,None
1967,-11.03,20.56,5.02,8.22,0.9761,19,0,None
1968,-11.03,20.56,5.02,8.22,0.9761,19,0,None
1969,-11.02,21.15,5.02,8.86,0.9761,19,0,None
1970,-11.01,21.34,5.02,9.53,0.9761,19,0,None
1971,-11.01,21.34,5.02,9.53,0.9761,19,0,None
1972,-11.01,21.34,5.02,9.53,0.9761,19,0,None
1973,-11.01,21.34,5.02,9.53,0.9761,19,0,None
1974,-10.99,22.21,5.02,9.73,0.9760,19,0,None
1975,-10.99,22.21,5.02,9.73,0.9760,19,0,None
1976,-10.99,22.21,5.02,9.73,0.9760,19,0,None
1977,-10.99,22.21,5.02,9.73,0.9760,19,0,None
1978,-10.98,22.98,5.02,10.62,0.9760,19,0,None
1979,-10.98,22.98,5.02,10.62,0.9760,19,0,None
1980,-10.98,22.98,5.02,10.62,0.9760,19,0,None
1981,-10.96,23.69,5.02,11.35,0.9759,19,0,None
1982,-10.96,23.69,5.02,11.35,0.9759,19,0,None
1983,-10.95,24.21,5.02,11.98,0.9759,19,0,None
1984,-10.95,24.55,5.02,12.40,0.9759,19,0,None
1985,-10.95,24.55,5.02,12.40,0.9759,19,0,None
1986,-10.95,24.55,5.02,12.40,0.9759,19,0,None
1987,-10.95,24.55,5.02,12.40,0.9759,19,0,None
1988,-10.93,25.62,5.02,12.68,0.9758,19,0,None
1989,-10.93,25.62,5.02,12.68,0.9758,19,0,None
1990,-10.93,25.62,5.02,12.68,0.9758,19,0,None
1991,-10.93,25.62,5.02,12.68,0.9758,19,0,None
1992,-10.91,26.62,5.02,13.53,0.9758,19,0,None
1993,-10.91,26.62,5.02,13.53,0.9758,19,0,None
1994,-10.89,27.23,5.02,14.26,0.9758,19,0,None
1995,-10.89,27.23,5.02,14.26,0.9758,19,0,None
1996,-10.89,27.23,5.02,14.26,0.9758,19,0,None
1997,-10.88,28.02,5.02,14.70,0.9757,19,0,None
1998,-10.88,28.02,5.02,14.70,0.9757,19,0,None
1999,-10.88,28.02,5.02,14.70,0.9757,19,0,None
2000,-10.88,28.02,5.02,14.70,0.9757,19,0,None
2001,-10.85,29.13,5.02,15.23,0.9757,19,0,None
2002,-10.85,29.13,5.02,15.23,0.9757,19,0,None
2003,-10.84,29.80,5.02,15.96,0.9757,19,0,None
2004,-10.83,30.13,5.02,16.38,0.9757,19,0,None
2005,-10.83,30.13,5.02,16.38,0.9757,19,0,None
