t,agent_id,y_t_x,y_t_y,nu_t,kappa_i
2256,13,15.66,136.53,4.35,Pedestrian
2256,14,-62.60,-63.68,7.46,Pedestrian
2256,15,-123.18,50.68,7.23,Pedestrian
2256,16,105.78,99.29,6.41,Pedestrian
2256,17,60.24,72.43,7.23,Pedestrian
2256,18,-102.82,-105.82,5.58,Pedestrian
2257,0,81.88,-8.30,6.91,Vehicle
2257,1,-7.24,8.73,0.00,Vehicle
2257,2,12.40,125.89,1.70,Vehicle
2257,3,4.31,-145.30,7.37,Vehicle
2257,4,-99.22,-40.73,6.40,Vehicle
2257,5,-55.41,-102.83,0.33,Vehicle
2257,6,-14.19,7.19,0.01,Vehicle
2257,7,-146.49,-139.46,0.00,Vehicle
2257,8,-101.40,-105.74,4.03,Pedestrian
2257,9,-119.82,-95.82,2.21,Pedestrian
2257,10,60.45,-71.12,2.21,Pedestrian
2257,11,116.45,141.25,2.21,Pedestrian
2257,12,126.83,142.73,2.21,Pedestrian
2257,13,15.58,136.53,4.15,Pedestrian
2257,14,-62.63,-63.71,2.18,Pedestrian
2257,15,-123.23,50.68,2.21,Pedestrian
2257,16,105.73,99.33,3.09,Pedestrian
2257,17,60.24,72.39,2.21,Pedestrian
2257,18,-102.82,-105.74,3.85,Pedestrian
2258,0,81.88,-8.30,0.04,Vehicle
2258,1,-7.24,8.73,0.00,Vehicle
2258,2,12.36,125.89,2.14,Vehicle
2258,3,4.31,-145.30,0.10,Vehicle
2258,4,-99.22,-40.73,0.00,Vehicle
2258,5,-55.42,-102.83,0.33,Vehicle
2258,6,-14.19,7.19,0.00,Vehicle
2258,7,-146.49,-139.46,0.00,Vehicle
2258,8,-101.40,-105.68,2.75,Pedestrian
2258,9,-119.82,-95.82,0.00,Pedestrian
2258,10,60.45,-71.12,0.00,Pedestrian
2258,11,116.45,141.25,0.00,Pedestrian
2258,12,126.83,142.73,0.00,Pedestrian
2258,13,15.52,136.53,3.04,Pedestrian
2258,14,-62.61,-63.71,1.27,Pedestrian
2258,15,-123.23,50.68,0.00,Pedestrian
2258,16,105.69,99.33,1.96,Pedestrian
2258,17,60.24,72.39,0.00,Pedestrian
2258,18,-102.82,-105.68,2.95,Pedestrian
2259,0,81.88,-8.30,0.01,Vehicle
2259,1,-7.24,8.73,0.00,Vehicle
2259,2,12.34,125.89,1.05,Vehicle
2259,3,4.31,-145.29,0.10,Vehicle
2259,4,-99.22,-40.73,0.00,Vehicle
2259,5,-55.43,-102.82,0.35,Vehicle
2259,6,-14.19,7.19,0.00,Vehicle
2259,7,-146.49,-139.46,0.00,Vehicle
2259,8,-101.40,-105.67,0.55,Pedestrian
2259,9,-119.82,-95.82,0.00,Pedestrian
2259,10,60.45,-71.12,0.00,Pedestrian
2259,11,116.45,141.25,0.00,Pedestrian
2259,12,126.83,142.73,0.00,Pedestrian
2259,13,15.50,136.53,0.61,Pedestrian
2259,14,-62.60,-63.71,0.25,Pedestrian
2259,15,-123.23,50.68,0.00,Pedestrian
2259,16,105.68,99.33,0.39,Pedestrian
2259,17,60.24,72.39,0.00,Pedestrian
2259,18,-102.82,-105.67,0.59,Pedestrian
2260,0,81.88,-8.30,0.00,Vehicle
2260,1,-7.24,8.73,0.00,Vehicle
2260,2,12.32,125.89,1.05,Vehicle
2260,3,4.31,-145.29,0.10,Vehicle
2260,4,-99.22,-40.73,0.00,Vehicle
2260,5,-55.43,-102.82,0.40,Vehicle
2260,6,-14.19,7.19,0.00,Vehicle
2260,7,-146.49,-139.46,0.00,Vehicle
2260,8,-101.40,-105.67,0.11,Pedestrian
2260,9,-119.82,-95.82,0.00,Pedestrian
2260,10,60.45,-71.12,0.00,Pedestrian
2260,11,116.45,141.25,0.00,Pedestrian
2260,12,126.83,142.73,0.00,Pedestrian
2260,13,15.50,136.53,0.12,Pedestrian
2260,14,-62.60,-63.71,0.05,Pedestrian
2260,15,-123.23,50.68,0.00,Pedestrian
2260,16,105.68,99.33,0.08,Pedestrian
2260,17,60.24,72.39,0.00,Pedestrian
2260,18,-102.82,-105.67,0.12,Pedestrian
2261,0,82.54,-8.29,33.20,Vehicle
2261,1,-7.24,8.73,0.00,Vehicle
2261,2,12.50,125.70,13.38,Vehicle
2261,3,5.01,-145.26,35.04,Vehicle
2261,4,-99.22,-40.11,31.02,Vehicle
2261,5,-55.44,-102.81,0.47,Vehicle
2261,6,-14.19,7.19,0.00,Vehicle
2261,7,-146.49,-139.46,0.00,Vehicle
2261,8,-101.50,-105.85,10.52,Pedestrian
2261,9,-119.61,-95.82,10.54,Pedestrian
2261,10,60.45,-70.91,10.54,Pedestrian
2261,11,116.66,141.26,10.54,Pedestrian
2261,12,127.04,142.74,10.54,Pedestrian
2261,13,15.71,136.54,10.53,Pedestrian
2261,14,-62.59,-63.50,10.54,Pedestrian
2261,15,-123.44,50.68,10.54,Pedestrian
2261,16,105.82,99.49,10.53,Pedestrian
2261,17,60.25,72.18,10.54,Pedestrian
2261,18,-102.83,-105.88,10.51,Pedestrian
2262,0,82.54,-8.28,0.07,Vehicle
2262,1,-7.24,8.73,0.00,Vehicle
2262,2,12.40,125.72,5.25,Vehicle
2262,3,5.01,-145.25,0.24,Vehicle
2262,4,-99.22,-40.11,0.00,Vehicle
2262,5,-55.45,-102.80,0.79,Vehicle
2262,6,-14.19,7.19,0.01,Vehicle
2262,7,-146.49,-139.46,0.00,Vehicle
2262,8,-101.50,-105.70,7.52,Pedestrian
2262,9,-119.61,-95.82,0.00,Pedestrian
2262,10,60.45,-70.91,0.00,Pedestrian
2262,11,116.66,141.26,0.00,Pedestrian
2262,12,127.04,142.74,0.00,Pedestrian
2262,13,15.54,136.54,8.44,Pedestrian
2262,14,-62.59,-63.50,0.00,Pedestrian
2262,15,-123.44,50.68,0.00,Pedestrian
2262,16,105.71,99.49,5.49,Pedestrian
2262,17,60.25,72.18,0.00,Pedestrian
2262,18,-102.83,-105.71,8.42,Pedestrian
2263,0,82.98,-8.28,21.67,Vehicle
2263,1,-7.24,8.73,0.00,Vehicle
2263,2,12.48,125.59,7.50,Vehicle
2263,3,5.47,-145.24,22.83,Vehicle
2263,4,-99.22,-39.70,20.35,Vehicle
2263,5,-55.46,-102.79,0.65,Vehicle
2263,6,-14.19,7.19,0.00,Vehicle
2263,7,-146.49,-139.46,0.00,Vehicle
2263,8,-101.56,-105.80,5.55,Pedestrian
2263,9,-119.47,-95.82,6.85,Pedestrian
2263,10,60.45,-70.77,6.85,Pedestrian
2263,11,116.80,141.27,6.85,Pedestrian
2263,12,127.18,142.74,6.85,Pedestrian
2263,13,15.65,136.55,5.16,Pedestrian
2263,14,-62.69,-63.60,6.85,Pedestrian
2263,15,-123.58,50.68,6.85,Pedestrian
2263,16,105.77,99.59,6.19,Pedestrian
2263,17,60.25,72.04,6.85,Pedestrian
2263,18,-102.84,-105.81,5.17,Pedestrian
2264,0,82.98,-8.28,0.06,Vehicle
2264,1,-7.24,8.73,0.00,Vehicle
2264,2,12.39,125.61,4.69,Vehicle
2264,3,5.47,-145.24,0.01,Vehicle
2264,4,-99.22,-39.70,0.00,Vehicle
2264,5,-55.47,-102.78,0.87,Vehicle
2264,6,-14.19,7.19,0.01,Vehicle
2264,7,-146.49,-139.46,0.00,Vehicle
2264,8,-101.56,-105.69,5.19,Pedestrian
2264,9,-119.47,-95.82,0.00,Pedestrian
2264,10,60.45,-70.77,0.00,Pedestrian
2264,11,116.80,141.27,0.00,Pedestrian
2264,12,127.18,142.74,0.00,Pedestrian
2264,13,15.53,136.55,5.81,Pedestrian
2264,14,-62.62,-63.60,3.53,Pedestrian
2264,15,-123.58,50.68,0.00,Pedestrian
2264,16,105.70,99.59,3.80,Pedestrian
2264,17,60.25,72.04,0.00,Pedestrian
2264,18,-102.84,-105.70,5.80,Pedestrian
2265,0,83.36,-8.27,19.15,Vehicle
2265,1,-7.24,8.73,0.00,Vehicle
2265,2,12.46,125.50,6.55,Vehicle
2265,3,5.87,-145.22,20.11,Vehicle
2265,4,-99.21,-39.34,18.05,Vehicle
2265,5,-55.48,-102.78,0.24,Vehicle
2265,6,-14.19,7.19,0.00,Vehicle
2265,7,-146.49,-139.46,0.00,Vehicle
2265,8,-101.56,-105.67,1.04,Pedestrian
2265,9,-119.35,-95.82,6.03,Pedestrian
2265,10,60.45,-70.65,6.03,Pedestrian
2265,11,116.92,141.27,6.03,Pedestrian
2265,12,127.30,142.75,6.03,Pedestrian
2265,13,15.63,136.55,4.87,Pedestrian
2265,14,-62.60,-63.48,6.11,Pedestrian
2265,15,-123.70,50.68,6.03,Pedestrian
2265,16,105.76,99.68,5.57,Pedestrian
2265,17,60.25,71.92,6.03,Pedestrian
2265,18,-102.84,-105.79,4.87,Pedestrian
2266,0,83.36,-8.27,0.05,Vehicle
2266,1,-7.24,8.73,0.00,Vehicle
2266,2,12.38,125.51,3.83,Vehicle
2266,3,5.87,-145.22,0.01,Vehicle
2266,4,-99.21,-39.34,0.00,Vehicle
2266,5,-55.48,-102.77,0.43,Vehicle
2266,6,-14.19,7.19,0.01,Vehicle
2266,7,-146.49,-139.46,0.00,Vehicle
2266,8,-101.56,-105.67,0.21,Pedestrian
2266,9,-119.35,-95.82,0.00,Pedestrian
2266,10,60.45,-70.65,0.00,Pedestrian
2266,11,116.92,141.27,0.00,Pedestrian
2266,12,127.30,142.75,0.00,Pedestrian
2266,13,15.53,136.55,5.05,Pedestrian
2266,14,-62.60,-63.48,0.00,Pedestrian
2266,15,-123.70,50.68,0.00,Pedestrian
2266,16,105.70,99.68,3.30,Pedestrian
2266,17,60.25,71.92,0.00,Pedestrian
2266,18,-102.84,-105.69,5.05,Pedestrian
2267,0,83.78,-8.26,21.27,Vehicle
2267,1,-7.24,8.73,0.00,Vehicle
2267,2,12.47,125.38,7.64,Vehicle
2267,3,6.31,-145.21,22.26,Vehicle
2267,4,-99.21,-38.93,20.14,Vehicle
2267,5,-55.48,-102.77,0.36,Vehicle
2267,6,-14.19,7.19,0.00,Vehicle
2267,7,-146.49,-139.46,0.00,Vehicle
2267,8,-101.56,-105.67,0.04,Pedestrian
2267,9,-119.22,-95.82,6.68,Pedestrian
2267,10,60.45,-70.52,6.68,Pedestrian
2267,11,117.05,141.28,6.68,Pedestrian
2267,12,127.44,142.75,6.68,Pedestrian
2267,13,15.64,136.56,5.67,Pedestrian
2267,14,-62.69,-63.57,6.68,Pedestrian
2267,15,-123.83,50.69,6.68,Pedestrian
2267,16,105.77,99.78,6.27,Pedestrian
2267,17,60.25,71.79,6.68,Pedestrian
2267,18,-102.85,-105.81,5.67,Pedestrian
2268,0,83.78,-8.26,0.05,Vehicle
2268,1,-7.20,8.72,1.75,Vehicle
2268,2,12.39,125.40,4.09,Vehicle
2268,3,6.31,-145.21,0.00,Vehicle
2268,4,-99.21,-38.93,0.00,Vehicle
2268,5,-55.49,-102.76,0.61,Vehicle
2268,6,-14.21,7.18,1.02,Vehicle
2268,7,-146.49,-139.46,0.00,Vehicle
2268,8,-101.56,-105.67,0.01,Pedestrian
2268,9,-119.22,-95.82,0.00,Pedestrian
2268,10,60.45,-70.52,0.00,Pedestrian
2268,11,117.05,141.28,0.00,Pedestrian
2268,12,127.44,142.75,0.00,Pedestrian
2268,13,15.53,136.56,5.54,Pedestrian
2268,14,-62.62,-63.57,3.71,Pedestrian
2268,15,-123.83,50.69,0.00,Pedestrian
2268,16,105.70,99.78,3.63,Pedestrian
2268,17,60.25,71.79,0.00,Pedestrian
2268,18,-102.85,-105.69,5.54,Pedestrian
2269,0,84.19,-8.25,20.20,Vehicle
2269,1,-7.19,8.72,0.70,Vehicle
2269,2,12.48,125.28,7.40,Vehicle
2269,3,6.73,-145.19,21.08,Vehicle
2269,4,-99.21,-38.55,19.19,Vehicle
2269,5,-55.50,-102.75,0.52,Vehicle
2269,6,-14.21,7.18,0.19,Vehicle
2269,7,-146.49,-139.46,0.00,Vehicle
2269,8,-101.56,-105.67,0.00,Pedestrian
2269,9,-119.09,-95.82,6.32,Pedestrian
2269,10,60.45,-70.39,6.32,Pedestrian
2269,11,117.18,141.28,6.32,Pedestrian
2269,12,127.56,142.76,6.32,Pedestrian
2269,13,15.63,136.57,5.22,Pedestrian
2269,14,-62.60,-63.45,6.40,Pedestrian
2269,15,-123.96,50.69,6.32,Pedestrian
2269,16,105.77,99.88,5.87,Pedestrian
2269,17,60.25,71.66,6.32,Pedestrian
2269,18,-102.85,-105.80,5.21,Pedestrian
2270,0,84.34,-8.25,7.53,Vehicle
2270,1,-7.15,8.71,2.28,Vehicle
2270,2,12.45,125.24,2.45,Vehicle
2270,3,6.89,-145.19,7.85,Vehicle
2270,4,-99.21,-38.41,7.16,Vehicle
2270,5,-55.51,-102.73,0.77,Vehicle
2270,6,-14.23,7.17,0.84,Vehicle
2270,7,-146.49,-139.46,0.00,Vehicle
2270,8,-101.56,-105.67,0.00,Pedestrian
2270,9,-119.04,-95.82,2.35,Pedestrian
2270,10,60.45,-70.34,2.35,Pedestrian
2270,11,117.22,141.29,2.35,Pedestrian
2270,12,127.61,142.76,2.35,Pedestrian
2270,13,15.57,136.57,2.92,Pedestrian
2270,14,-62.63,-63.48,2.35,Pedestrian
2270,15,-124.00,50.69,2.35,Pedestrian
2270,16,105.73,99.91,2.61,Pedestrian
2270,17,60.25,71.61,2.35,Pedestrian
2270,18,-102.85,-105.74,2.93,Pedestrian
2271,0,84.34,-8.25,0.04,Vehicle
2271,1,-7.12,8.70,1.41,Vehicle
2271,2,12.39,125.24,2.65,Vehicle
2271,3,6.89,-145.19,0.00,Vehicle
2271,4,-99.21,-38.41,0.00,Vehicle
2271,5,-55.52,-102.72,0.75,Vehicle
2271,6,-14.23,7.17,0.34,Vehicle
2271,7,-146.49,-139.46,0.00,Vehicle
2271,8,-101.56,-105.67,0.00,Pedestrian
2271,9,-119.04,-95.82,0.00,Pedestrian
2271,10,60.45,-70.34,0.00,Pedestrian
2271,11,117.22,141.29,0.00,Pedestrian
2271,12,127.61,142.76,0.00,Pedestrian
2271,13,15.51,136.57,2.94,Pedestrian
2271,14,-62.61,-63.48,1.25,Pedestrian
2271,15,-124.00,50.69,0.00,Pedestrian
2271,16,105.69,99.91,1.93,Pedestrian
2271,17,60.25,71.61,0.00,Pedestrian
2271,18,-102.85,-105.68,2.94,Pedestrian
2272,0,84.68,-8.24,16.98,Vehicle
2272,1,-7.11,8.69,0.63,Vehicle
2272,2,12.46,125.13,6.32,Vehicle
2272,3,7.24,-145.17,17.66,Vehicle
2272,4,-99.20,-38.08,16.20,Vehicle
2272,5,-55.51,-102.72,0.29,Vehicle
2272,6,-14.23,7.17,0.10,Vehicle
2272,7,-146.49,-139.46,0.00,Vehicle
2272,8,-101.56,-105.67,0.00,Pedestrian
2272,9,-118.94,-95.82,5.30,Pedestrian
2272,10,60.45,-70.24,5.30,Pedestrian
2272,11,117.33,141.29,5.30,Pedestrian
2272,12,127.71,142.77,5.30,Pedestrian
2272,13,15.61,136.57,4.71,Pedestrian
2272,14,-62.60,-63.37,5.32,Pedestrian
2272,15,-124.11,50.69,5.30,Pedestrian
2272,16,105.75,99.99,5.06,Pedestrian
2272,17,60.26,71.51,5.30,Pedestrian
2272,18,-102.85,-105.78,4.71,Pedestrian
2273,0,84.68,-8.24,0.04,Vehicle
2273,1,-7.09,8.70,0.93,Vehicle
2273,2,12.39,125.13,3.43,Vehicle
2273,3,7.24,-145.17,0.00,Vehicle
2273,4,-99.20,-38.08,0.00,Vehicle
2273,5,-55.51,-102.71,0.47,Vehicle
2273,6,-14.25,7.16,0.80,Vehicle
2273,7,-146.49,-139.46,0.00,Vehicle
2273,8,-101.56,-105.67,0.00,Pedestrian
2273,9,-118.94,-95.82,0.00,Pedestrian
2273,10,60.45,-70.24,0.00,Pedestrian
2273,11,117.33,141.29,0.00,Pedestrian
2273,12,127.71,142.77,0.00,Pedestrian
2273,13,15.52,136.57,4.35,Pedestrian
2273,14,-62.60,-63.37,0.00,Pedestrian
2273,15,-124.11,50.69,0.00,Pedestrian
2273,16,105.69,99.99,2.86,Pedestrian
2273,17,60.26,71.51,0.00,Pedestrian
2273,18,-102.85,-105.69,4.36,Pedestrian
2274,0,84.68,-8.24,0.02,Vehicle
2274,1,-7.09,8.70,0.18,Vehicle
2274,2,12.36,125.12,1.42,Vehicle
2274,3,7.24,-145.17,0.00,Vehicle
2274,4,-99.20,-38.08,0.00,Vehicle
2274,5,-55.51,-102.70,0.41,Vehicle
2274,6,-14.25,7.16,0.19,Vehicle
2274,7,-146.49,-139.46,0.00,Vehicle
2274,8,-101.56,-105.67,0.00,Pedestrian
2274,9,-118.94,-95.82,0.00,Pedestrian
2274,10,60.45,-70.24,0.00,Pedestrian
2274,11,117.33,141.29,0.00,Pedestrian
2274,12,127.71,142.77,0.00,Pedestrian
2274,13,15.50,136.57,0.87,Pedestrian
2274,14,-62.60,-63.37,0.00,Pedestrian
2274,15,-124.11,50.69,0.00,Pedestrian
2274,16,105.68,99.99,0.57,Pedestrian
2274,17,60.26,71.51,0.00,Pedestrian
2274,18,-102.85,-105.67,0.87,Pedestrian
2275,0,84.68,-8.24,0.00,Vehicle
2275,1,-7.09,8.70,0.04,Vehicle
2275,2,12.34,125.11,1.09,Vehicle
2275,3,7.24,-145.17,0.00,Vehicle
2275,4,-99.20,-38.08,0.00,Vehicle
2275,5,-55.52,-102.69,0.45,Vehicle
2275,6,-14.25,7.16,0.08,Vehicle
2275,7,-146.49,-139.46,0.00,Vehicle
2275,8,-101.56,-105.67,0.00,Pedestrian
2275,9,-118.94,-95.82,0.00,Pedestrian
2275,10,60.45,-70.24,0.00,Pedestrian
2275,11,117.33,141.29,0.00,Pedestrian
2275,12,127.71,142.77,0.00,Pedestrian
2275,13,15.50,136.57,0.17,Pedestrian
2275,14,-62.60,-63.37,0.00,Pedestrian
2275,15,-124.11,50.69,0.00,Pedestrian
2275,16,105.68,99.99,0.11,Pedestrian
2275,17,60.26,71.51,0.00,Pedestrian
2275,18,-102.85,-105.67,0.17,Pedestrian
2276,0,85.48,-8.23,39.87,Vehicle
2276,1,-7.09,8.70,0.02,Vehicle
2276,2,12.55,124.87,16.08,Vehicle
2276,3,8.07,-145.14,41.28,Vehicle
2276,4,-99.20,-37.32,38.28,Vehicle
2276,5,-55.51,-102.68,0.43,Vehicle
2276,6,-14.25,7.16,0.03,Vehicle
2276,7,-146.49,-139.46,0.00,Vehicle
2276,8,-101.56,-105.67,0.00,Pedestrian
2276,9,-118.69,-95.82,12.38,Pedestrian
2276,10,60.45,-69.99,12.38,Pedestrian
2276,11,117.58,141.31,12.38,Pedestrian
2276,12,127.96,142.78,12.38,Pedestrian
2276,13,15.75,136.58,12.38,Pedestrian
2276,14,-62.77,-63.55,12.38,Pedestrian
2276,15,-124.36,50.69,12.38,Pedestrian
2276,16,105.84,100.18,12.37,Pedestrian
2276,17,60.26,71.26,12.38,Pedestrian
2276,18,-102.85,-105.91,12.35,Pedestrian
2277,0,85.47,-8.23,0.08,Vehicle
2277,1,-7.04,8.71,2.59,Vehicle
2277,2,12.44,124.89,5.96,Vehicle
2277,3,8.07,-145.14,0.00,Vehicle
2277,4,-99.20,-37.32,0.00,Vehicle
2277,5,-55.52,-102.66,0.97,Vehicle
2277,6,-14.28,7.14,1.88,Vehicle
2277,7,-146.49,-139.46,0.00,Vehicle
2277,8,-101.56,-105.67,0.00,Pedestrian
2277,9,-118.69,-95.82,0.00,Pedestrian
2277,10,60.45,-69.99,0.00,Pedestrian
2277,11,117.58,141.31,0.00,Pedestrian
2277,12,127.96,142.78,0.00,Pedestrian
2277,13,15.55,136.58,9.93,Pedestrian
2277,14,-62.63,-63.55,6.88,Pedestrian
2277,15,-124.36,50.69,0.00,Pedestrian
2277,16,105.71,100.18,6.52,Pedestrian
2277,17,60.26,71.26,0.00,Pedestrian
2277,18,-102.85,-105.72,9.91,Pedestrian
2278,0,85.47,-8.23,0.05,Vehicle
2278,1,-7.02,8.71,0.90,Vehicle
2278,2,12.39,124.88,2.50,Vehicle
2278,3,8.07,-145.14,0.00,Vehicle
2278,4,-99.20,-37.32,0.00,Vehicle
2278,5,-55.52,-102.65,0.66,Vehicle
2278,6,-14.29,7.13,0.48,Vehicle
2278,7,-146.49,-139.46,0.00,Vehicle
2278,8,-101.56,-105.67,0.00,Pedestrian
2278,9,-118.69,-95.82,0.00,Pedestrian
2278,10,60.45,-69.99,0.00,Pedestrian
2278,11,117.58,141.31,0.00,Pedestrian
2278,12,127.96,142.78,0.00,Pedestrian
2278,13,15.51,136.58,1.99,Pedestrian
2278,14,-62.61,-63.55,1.38,Pedestrian
2278,15,-124.36,50.69,0.00,Pedestrian
2278,16,105.69,100.18,1.30,Pedestrian
2278,17,60.26,71.26,0.00,Pedestrian
2278,18,-102.85,-105.68,1.98,Pedestrian
2279,0,86.03,-8.22,27.60,Vehicle
2279,1,-7.01,8.72,0.65,Vehicle
2279,2,12.50,124.71,10.19,Vehicle
2279,3,8.64,-145.12,28.49,Vehicle
2279,4,-99.19,-36.79,26.60,Vehicle
2279,5,-55.53,-102.64,0.65,Vehicle
2279,6,-14.29,7.12,0.40,Vehicle
2279,7,-146.49,-139.46,0.00,Vehicle
2279,8,-101.56,-105.67,0.00,Pedestrian
2279,9,-118.52,-95.82,8.55,Pedestrian
2279,10,60.45,-69.82,8.55,Pedestrian
2279,11,117.75,141.31,8.55,Pedestrian
2279,12,128.13,142.79,8.55,Pedestrian
2279,13,15.67,136.59,8.15,Pedestrian
2279,14,-62.59,-63.38,8.56,Pedestrian
2279,15,-124.53,50.69,8.55,Pedestrian
2279,16,105.79,100.31,8.38,Pedestrian
2279,17,60.26,71.09,8.55,Pedestrian
2279,18,-102.85,-105.84,8.15,Pedestrian
2280,0,86.03,-8.22,0.06,Vehicle
2280,1,-6.97,8.72,1.69,Vehicle
2280,2,12.41,124.71,4.17,Vehicle
2280,3,8.64,-145.12,0.00,Vehicle
2280,4,-99.19,-36.79,0.00,Vehicle
2280,5,-55.53,-102.62,1.05,Vehicle
2280,6,-14.31,7.11,1.38,Vehicle
2280,7,-146.49,-139.46,0.00,Vehicle
2280,8,-101.56,-105.67,0.00,Pedestrian
2280,9,-118.52,-95.82,0.00,Pedestrian
2280,10,60.45,-69.82,0.00,Pedestrian
2280,11,117.75,141.31,0.00,Pedestrian
2280,12,128.13,142.79,0.00,Pedestrian
2280,13,15.53,136.59,6.91,Pedestrian
2280,14,-62.59,-63.38,0.00,Pedestrian
2280,15,-124.53,50.69,0.00,Pedestrian
2280,16,105.70,100.31,4.55,Pedestrian
2280,17,60.26,71.09,0.00,Pedestrian
2280,18,-102.85,-105.70,6.92,Pedestrian
2281,0,86.53,-8.21,25.09,Vehicle
2281,1,-6.96,8.73,0.47,Vehicle
2281,2,12.51,124.56,9.15,Vehicle
2281,3,9.16,-145.10,25.84,Vehicle
2281,4,-99.19,-36.30,24.24,Vehicle
2281,5,-55.54,-102.60,0.85,Vehicle
2281,6,-14.31,7.10,0.44,Vehicle
2281,7,-146.49,-139.46,0.00,Vehicle
2281,8,-101.56,-105.67,0.00,Pedestrian
2281,9,-118.36,-95.82,7.75,Pedestrian
2281,10,60.45,-69.66,7.75,Pedestrian
2281,11,117.90,141.32,7.75,Pedestrian
2281,12,128.29,142.79,7.75,Pedestrian
2281,13,15.66,136.60,6.37,Pedestrian
2281,14,-62.67,-63.41,3.97,Pedestrian
2281,15,-124.68,50.69,7.75,Pedestrian
2281,16,105.79,100.43,7.19,Pedestrian
2281,17,60.26,70.93,7.75,Pedestrian
2281,18,-102.85,-105.83,6.37,Pedestrian
2282,0,86.53,-8.21,0.06,Vehicle
2282,1,-6.94,8.73,1.24,Vehicle
2282,2,12.42,124.56,4.54,Vehicle
2282,3,9.16,-145.10,0.00,Vehicle
2282,4,-99.19,-36.30,0.00,Vehicle
2282,5,-55.55,-102.58,1.20,Vehicle
2282,6,-14.34,7.09,1.51,Vehicle
2282,7,-146.49,-139.46,0.00,Vehicle
2282,8,-101.56,-105.67,0.00,Pedestrian
2282,9,-118.36,-95.82,0.00,Pedestrian
2282,10,60.45,-69.66,0.00,Pedestrian
2282,11,117.90,141.32,0.00,Pedestrian
2282,12,128.29,142.79,0.00,Pedestrian
2282,13,15.53,136.60,6.47,Pedestrian
2282,14,-62.61,-63.41,2.68,Pedestrian
2282,15,-124.68,50.69,0.00,Pedestrian
2282,16,105.70,100.43,4.28,Pedestrian
2282,17,60.26,70.93,0.00,Pedestrian
2282,18,-102.85,-105.70,6.48,Pedestrian
2283,0,86.90,-8.20,18.47,Vehicle
2283,1,-6.94,8.73,0.09,Vehicle
2283,2,12.49,124.44,6.71,Vehicle
2283,3,9.54,-145.09,18.98,Vehicle
2283,4,-99.19,-35.94,17.88,Vehicle
2283,5,-55.55,-102.56,1.00,Vehicle
2283,6,-14.35,7.08,0.56,Vehicle
2283,7,-146.49,-139.46,0.00,Vehicle
2283,8,-101.56,-105.67,0.00,Pedestrian
2283,9,-118.25,-95.83,5.69,Pedestrian
2283,10,60.45,-69.55,5.69,Pedestrian
2283,11,118.02,141.33,5.69,Pedestrian
2283,12,128.40,142.80,5.69,Pedestrian
2283,13,15.62,136.60,4.40,Pedestrian
2283,14,-62.68,-63.49,5.33,Pedestrian
2283,15,-124.80,50.69,5.69,Pedestrian
2283,16,105.76,100.51,5.17,Pedestrian
2283,17,60.26,70.82,5.69,Pedestrian
2283,18,-102.85,-105.79,4.40,Pedestrian
2284,0,86.90,-8.20,0.04,Vehicle
2284,1,-6.91,8.73,1.41,Vehicle
2284,2,12.41,124.44,3.87,Vehicle
2284,3,9.54,-145.09,0.00,Vehicle
2284,4,-99.19,-35.94,0.00,Vehicle
2284,5,-55.56,-102.54,1.34,Vehicle
2284,6,-14.36,7.07,0.90,Vehicle
2284,7,-146.49,-139.46,0.00,Vehicle
2284,8,-101.56,-105.67,0.00,Pedestrian
2284,9,-118.25,-95.83,0.00,Pedestrian
2284,10,60.45,-69.55,0.00,Pedestrian
2284,11,118.02,141.33,0.00,Pedestrian
2284,12,128.40,142.80,0.00,Pedestrian
2284,13,15.52,136.60,4.81,Pedestrian
2284,14,-62.62,-63.49,3.34,Pedestrian
2284,15,-124.80,50.69,0.00,Pedestrian
2284,16,105.70,100.51,3.18,Pedestrian
2284,17,60.26,70.82,0.00,Pedestrian
2284,18,-102.85,-105.69,4.81,Pedestrian
2285,0,86.90,-8.20,0.02,Vehicle
2285,1,-6.90,8.73,0.66,Vehicle
2285,2,12.36,124.43,2.22,Vehicle
2285,3,9.54,-145.09,0.00,Vehicle
2285,4,-99.19,-35.94,0.00,Vehicle
2285,5,-55.57,-102.53,0.42,Vehicle
2285,6,-14.36,7.07,0.11,Vehicle
2285,7,-146.49,-139.46,0.00,Vehicle
2285,8,-101.56,-105.67,0.00,Pedestrian
2285,9,-118.25,-95.83,0.00,Pedestrian
2285,10,60.45,-69.55,0.00,Pedestrian
2285,11,118.02,141.33,0.00,Pedestrian
2285,12,128.40,142.80,0.00,Pedestrian
2285,13,15.50,136.60,0.96,Pedestrian
2285,14,-62.60,-63.49,0.67,Pedestrian
2285,15,-124.80,50.69,0.00,Pedestrian
2285,16,105.68,100.51,0.64,Pedestrian
2285,17,60.26,70.82,0.00,Pedestrian
2285,18,-102.85,-105.67,0.96,Pedestrian
2286,0,86.90,-8.20,0.00,Vehicle
2286,1,-6.89,8.73,0.15,Vehicle
2286,2,12.32,124.42,2.12,Vehicle
2286,3,9.54,-145.09,0.00,Vehicle
2286,4,-99.19,-35.94,0.00,Vehicle
2286,5,-55.56,-102.52,0.12,Vehicle
2286,6,-14.36,7.07,0.03,Vehicle
2286,7,-146.49,-139.46,0.00,Vehicle
2286,8,-101.56,-105.67,0.00,Pedestrian
2286,9,-118.25,-95.83,0.00,Pedestrian
